chirp_mass mass_ratio
28.35991347775674 0.800982553689803
28.453179855392335 0.7796113859671625
28.310520015460767 0.8077330067661121
27.860082624271527 0.8316691745029078
28.155303168497774 0.824853644304054
27.958901972643694 0.8377606389957898
27.941859488607545 0.8381650159943703
28.40940728924726 0.7719780243234258
27.93590313918198 0.8116301873607206
27.890734810857026 0.8216488124236285
27.8979063650564 0.8204153974178627
27.879889328688943 0.8318700995628385
28.357864335818284 0.7730659157172539
27.887898755219414 0.8255685988841007
28.17329519583083 0.8212394689024065
27.890707217772075 0.828892347630836
28.076505873105635 0.7940823293621058
28.184854716260368 0.8197250256192995
28.410326527775656 0.7852192319775267
28.036413649905874 0.7993157207354467
27.924241544509574 0.8327274758274372
28.120445972397118 0.7903884250350096
28.202212904065323 0.8166285874541971
28.398433620406262 0.7851452653604614
28.276803874664207 0.807753941229463
28.241176603554297 0.7810576010588439
28.08221556875303 0.7951597654093849
27.929934925449505 0.8202933633112663
28.241838305236453 0.7813034014320452
28.249474502436822 0.810563779813964
28.376177266393018 0.7900669377525418
27.924535185910916 0.825443451841801
28.044022725444744 0.8002767806212417
28.24206107029736 0.8112738970718163
28.08448587806021 0.7955494690604834
28.14447129757377 0.7900581945495824
28.376188362912984 0.7842468190765954
28.3333995230067 0.7969600812972355
28.246998934848477 0.7824905375466223
28.32511905417 0.7798316547687643
28.357647918952175 0.7911337579080766
28.358651615961247 0.790562149680911
27.958310685175093 0.8269501160851136
27.9963270587224 0.8283066336570284
27.958070094860872 0.8264811507194516
28.043514391325452 0.8263512198524392
27.992556849417436 0.8111687818174071
28.25008574998277 0.7832980625747337
27.98296409309047 0.8273104916748254
28.305375098671714 0.7999902584108907
28.22208826222678 0.7852738840701392
28.339582730807624 0.7921253171339988
28.317689829524358 0.7822155543375233
28.034275603026238 0.8051006595353107
28.25885816663951 0.8060186175682096
28.13246116022972 0.8192891980569157
27.9931198187906 0.8254948867870417
28.24050710076358 0.8080898445644089
28.259388180235362 0.8056114363238835
28.03992141518567 0.8048368009451867
28.16420815043272 0.7906143170370069
28.317514243540053 0.7831515356023552
28.01847989682855 0.8085817554537487
27.98933219742259 0.8245334766871317
28.109153124998596 0.8206143741468763
28.04348804883542 0.824235071650897
28.19154763254829 0.8125009766824776
28.162614332882292 0.81507466996111
28.245554700662304 0.7867340252094523
28.260821555508052 0.803100403853519
28.101852230898462 0.7987666698992857
28.158915548368483 0.8148513151182706
28.180423304623098 0.8126785040618232
28.28572901168162 0.7987445413707788
28.047999854090655 0.8218558907903994
28.12714868544486 0.8173153821337923
28.017152710807878 0.8201873619276063
28.260031404290476 0.7873026452375642
28.298625283171408 0.7883612347319886
28.016612384077888 0.8164107143169175
28.08734188268457 0.8018472129324368
28.090404360132247 0.8015194587926182
28.29257694641926 0.7949699499210388
28.29053921465517 0.7900487131643374
28.283068442398676 0.7953068820953064
28.215902642165744 0.8065171630096819
28.224966287105165 0.8052605839726482
28.25982146561482 0.7898687652792664
28.039371719799508 0.8131103010908294
28.037328137757704 0.8156614179827231
28.210439573368227 0.8067519044811418
28.042142942801725 0.8166176814017386
28.124382877574714 0.8148459238522934
28.25913307141535 0.7990902212842022
28.050618684095973 0.816704556174833
28.22258805604504 0.7913897653519475
28.14306676984229 0.8129014309983869
28.10180822720317 0.8154810567621349
28.267379625502954 0.7933314097398294
28.058303987331193 0.8105811870863305
28.24687707904646 0.791765276086138
28.2518194279014 0.798992358145771
28.178435114920227 0.7950504149404028
28.10474204584813 0.814814458324441
28.10533419285297 0.814676103525766
28.080827650718348 0.8145055077674226
28.120244270627694 0.8016824898461661
28.1223256219016 0.8014422530352001
28.228963639937895 0.8013690531130622
28.103086910150296 0.8044362431088378
28.200071974171333 0.7949197218558443
28.093578597461054 0.8063898621412229
28.10249493712826 0.8052673696954347
28.102717925983242 0.8055116797259246
28.128399151860283 0.8112036952092917
28.183839111422206 0.7968744724939864
28.18501496178245 0.7968950454389394
28.089941821721283 0.8106208984002339
28.093219451565783 0.8098072216932799
28.168541472932468 0.7983967110890601
28.158060740632337 0.7994493270457939
28.125386776108304 0.810071272417543
28.20849023219516 0.7974689490129419
28.108811139376563 0.8084485965134756
28.121399346875087 0.8087664789222127
28.184448660435432 0.8016020174324625
