A f0
6.590672256699286 100.20825533189279
4.568913653688451 99.92340300655091
6.81142496481492 100.05697081115865
9.778298239479073 100.28245286720782
19.446715419621647 99.6532314316142
15.685558746464807 99.69734650305193
14.992316130320438 99.66047577947872
14.606253354894868 99.70987358826707
17.4843675741139 100.3261127112274
7.690274079671606 100.12950548567477
9.310490141162909 99.80908358069301
11.138106230793783 99.7650247403027
6.6972359591451935 99.94689834725912
9.763936715581591 99.72094703844914
14.898683543620383 100.33710443106894
8.331336725382478 100.24981674373062
9.260156930770929 100.26793502297504
13.824345085233693 100.3269277178964
7.848071899416625 99.76383552452609
12.847333239012997 99.73203554766063
18.021430843263296 100.34335140079425
14.429561690143363 99.70864956830363
7.448389428008397 100.12217404179147
14.632710652589715 99.7055182946922
7.000642553423969 100.09319057341474
11.763131698360118 100.2503225320607
15.843456593003651 99.6605223037121
13.952423228226575 100.32595239817365
7.1485795529693865 100.10542806194715
6.732462230331573 100.07165610510366
7.355074311068908 100.11898146743187
12.219086696048398 100.25920566809023
12.543020869758951 99.68775383242004
16.033412099694637 100.33904662192347
7.753621218509901 99.76925688407168
14.688421366516764 100.33092087193906
14.114761350851493 99.67323730787864
17.5321728624897 99.6611629187551
16.061970140922924 99.66080943192898
16.272172023936022 99.68200288738662
6.918147096922918 100.20454797482019
7.727267445559688 99.77062031133917
17.328833080916173 100.33709923072513
17.03758585337447 99.65925423607877
15.60146777187372 99.66411300785407
10.994632352125512 99.70771313168278
4.67188016613275 100.04659062858262
15.390699486711547 100.33405843940668
6.73709103880027 99.92454907108004
12.558771822158164 100.2662955362578
8.125809991079612 100.15805731918992
10.495244015801003 99.77281900683343
16.624220938314522 99.66111245750284
6.875366072093169 100.08904666989184
6.383815555392963 99.98030031168355
7.19546091324337 100.11220530974298
16.707336117242736 99.66145794357244
9.468293106084595 100.2670891423079
8.487555205627263 99.7531529083902
4.786015836610318 100.06476975284757
6.923592209022538 99.90629472015675
15.966063174893536 99.68379237259957
7.164784089379144 99.78930430610592
13.517470533962687 100.31937930930592
7.810674706599969 99.7702274062598
6.7044816421873925 100.0746737814119
16.23192697947707 100.33620437481845
13.10359259607431 100.27575071279364
14.871579514592597 99.69854153936943
6.453996126783953 99.81595621746214
16.84399927267077 99.66637867983043
12.872413303721311 99.72771443136536
4.651340798828045 100.03144998913038
16.56846127279148 100.3353548995069
8.511185259133011 100.24654961538127
15.463291563005452 99.66716316666758
12.80232281213884 100.27152952211426
12.666631658687072 99.73068582498931
8.353678700194195 99.8312184274727
5.952652900985994 100.15948213031295
9.909386579645652 100.27335834816863
9.267718620989928 100.26173215561917
8.866900783633369 100.2536270134978
8.031899400908205 99.7657710237844
10.43489674193321 99.77250742460119
5.222911423178692 99.88967643987854
12.326524543515319 99.7357810032055
14.596846363035095 100.32600093760345
13.246304096283096 100.31523513780994
12.341903832427803 99.69365010832895
15.947340620883109 100.3321197545635
16.17880533151608 99.66708872866292
6.8665764727797765 100.09341731779357
13.765943466841527 100.31938502613444
14.061076928995865 100.32168624125492
8.106228894953453 99.83940013663818
11.467551004544399 99.70447313714041
15.750625386457656 100.3175220726034
16.18374606996985 100.3287287687074
12.901039748262699 99.72541552351764
16.127772847556898 100.325858605517
12.22216555616469 100.30399489083577
7.7138496917177015 100.22420524294273
10.04563534834528 99.7256190221584
4.78103163280365 99.9489097241382
15.393588752399845 99.67089499406686
7.429749970471566 100.13082347320511
13.806191203794825 100.31869280808267
15.611914820824028 99.67036985868876
10.454624958982563 99.7193715043277
12.842848100053757 100.27425728161022
15.605586533167774 100.32870101221907
9.07022574007312 99.7439277316354
12.97942049231165 100.27668588348263
5.98362893225668 99.84232225559677
9.664945568029335 100.2670048456044
15.432336366221344 99.67185701941767
12.515091068865074 100.3062316680705
13.722853757746392 99.68247855409085
6.343300061684747 99.82532166278176
15.194441649936575 99.68934407821561
10.939781259359206 99.75958440005664
15.87876368067749 99.67593391338686
14.168509090602164 100.3203429991687
15.57315560418857 100.32626510057854
12.149139321990315 99.69802280027604
6.784117218150918 99.80766689429669
6.4793467915214755 100.0596903208661
6.271514694330853 99.98432867260138
12.826282449606303 100.27499411769293
6.933684066467604 99.89756979061029
10.549532231817928 99.76740717944146
11.083655803035091 99.71145650256926
12.41353214292506 99.73183213909348
10.56764124453434 99.71885809593672
10.371858245902368 99.7712363625493
8.470344131276242 100.24173914400859
8.573044106943716 99.82003928976764
14.716468043477995 99.69571749469743
7.591480560587963 99.78124859912695
8.49941247569738 100.24231993498151
15.304608649784917 99.68617167797214
15.679256449758913 99.6770372817876
8.827994272740685 100.18841188395827
6.085950361927666 100.16117406425596
8.542224920607115 100.24309812457665
14.097472345639337 99.68080204722071
15.34243032118593 100.31576976797419
10.385823660103553 99.72212327389143
6.940340348497651 100.19718675764071
6.3379534702378155 99.96032584989348
15.231746225559776 100.32396100327595
14.877511592514562 99.67653856192199
15.253821876662688 99.67547337904422
6.241448123285532 100.0087277379405
10.057944343719841 99.72760159494993
5.463261428193397 99.8777002890359
6.646721036485626 99.81426461730197
7.17585960962157 99.79495658063026
15.491903973310107 99.6768671865108
5.192034561032233 100.09912445410792
15.332536418867441 100.32278490061216
7.821916620404199 99.77544450696504
6.618016243661779 100.07813258848006
14.901633708874737 99.6771289331111
10.350072643382067 100.22921541897082
6.802682115952935 100.09487932673474
6.2847262595400935 100.16959224574897
6.524619354313933 99.93083493358594
10.582138732051101 99.71982038879868
15.076213168253597 100.32173302797595
6.505794836625189 100.06735501385475
8.161296539651673 100.16668474069945
6.2676833723078955 99.97095395517273
15.207948201365944 99.67952058750862
15.044406715667524 100.31419162508467
15.010369175359365 100.32012010334583
10.670157548200166 99.71913859702802
6.387450992635321 99.94633609787577
6.54382556130402 99.92655275029043
13.15045044392217 99.69035590001218
7.480253547327827 99.86171112495418
7.1776718931639865 100.12209507391829
11.637175006699069 100.29335421042383
15.07891432182317 99.68158874251436
13.485015366951028 99.71201942368032
9.562551119252975 100.21138071044676
4.744650808155137 99.99987331202367
4.772922941762179 100.02431600350569
9.73106132195029 99.78414145409084
5.729885522604338 100.13739624900454
11.148278227892359 99.75259010936372
10.031244559323786 99.72984311703381
14.254754300235716 100.30109130549202
6.205834792073352 100.01415401336922
11.22869065607797 100.2877834696732
8.516832695311448 99.75984801500223
14.589178699097697 100.31725584414312
14.109911587822351 100.29920272737496
5.139768646934468 100.08835834351012
13.850773459830112 100.2949575740054
12.519496178117251 100.27301890036067
7.357929810022763 99.86684061680097
8.011988928632753 99.83722167655766
9.282517687374154 100.25608921807333
6.833191164493972 100.10095625392987
