A f0
3.495753572644839e-24 102.73448501247407
1.519076575592157e-23 103.73066973766477
8.797983669794305e-24 109.6409508205569
1.1604192624063198e-23 105.48546456973726
2.571272556700427e-24 92.79621683051197
5.510058473545963e-24 90.05213722746414
1.6523156282771098e-24 92.99622802448522
8.012377117737192e-24 91.66853441281373
9.758524471571639e-24 102.57243846518381
1.5901819474288848e-24 95.91365313438293
1.154128522520263e-23 95.52684334222762
1.2179935725104142e-24 91.00448837149443
7.084802145522265e-24 98.57622464199505
1.3446821531089113e-24 100.86003398420063
1.823218862437489e-24 103.11164630291209
4.93313983500981e-24 100.62853486898223
1.1167770388044192e-23 95.52187741209666
1.9837359911559276e-23 107.28782068077551
1.9174840577649197e-24 96.18291544364656
2.6524642480891576e-24 92.0031039845583
1.553870727079257e-24 93.05171118679237
2.3275479809481907e-23 93.56441163211622
8.756994457763898e-25 96.88437056844411
2.5958774412541598e-24 95.16190899250469
5.541865712933686e-24 90.60381335948829
4.9183596685782776e-24 94.12260638903162
9.890529377132473e-25 101.01965637589385
4.5821088904424515e-24 108.24466205550334
7.884970328378057e-25 96.89661960168046
7.362281220441952e-24 100.58799456071382
5.219534830140389e-24 93.36048016245971
1.1837901227010257e-24 98.86075614649374
9.2931287861507e-24 105.48647017805807
1.323159393925458e-23 100.55790557172466
9.295631238801837e-25 101.00370706327466
1.1758158091347725e-24 105.12869042014225
6.348954197842666e-24 94.20738211844491
1.0416730195162943e-23 92.54397705004733
1.0891492147421065e-24 97.21635720060405
6.528428065056166e-24 93.39058360048716
6.870223070091793e-25 96.96297073850417
1.6102848158077802e-24 95.83005351079225
6.819478042523411e-24 105.64103041033113
5.247727590412821e-24 102.62691797016012
9.416392556614404e-24 97.50660140157058
2.982751982391923e-24 96.3134889842766
4.2384826840062806e-24 101.40315830390686
3.2351320327768906e-23 106.46315153202028
1.3134310327175098e-24 95.88197547929761
1.0338342209073632e-23 95.48131526194003
2.8743637985466104e-24 97.3902203482426
1.1511093553144515e-24 96.04660946926164
8.980301756341042e-24 108.66370267291364
8.999463551924052e-25 105.02980293382399
1.2408082403330717e-24 95.89203344013498
3.119006680510494e-24 109.77656907891503
9.22834584296962e-25 100.8784437186348
3.5626504303927644e-24 92.6683993594689
2.0514099353780143e-24 106.09550444391947
1.2065398517517285e-24 102.95901944038084
5.8332680230591955e-24 97.73951723095236
9.557111264619528e-24 95.47429470394502
1.1892726741250641e-24 102.969712638123
3.94074428092565e-24 91.3981724075218
1.5806010712053761e-24 93.18411488119712
3.6683838601485015e-24 98.14523612177562
1.0753938108150072e-23 92.51321427192705
1.5782028645269926e-24 98.7281976499722
1.4897628955178226e-24 96.20157463305294
8.13929051454478e-24 105.580662684357
4.978297437112371e-24 106.31499313223948
1.295715565170709e-24 103.12149864370224
1.2032611985011726e-24 103.08725914135941
1.0560383830020377e-24 95.91526411177868
2.9187455167755045e-24 101.77816509685358
7.77529878148767e-25 91.03758559704366
1.4639399782994452e-24 98.72993175849295
1.333948035437343e-23 98.4457404248217
1.2074912400878944e-24 102.88917367863127
7.815128729750735e-24 101.52213699760742
1.1284447457337022e-23 92.44315199256013
8.443557515305552e-25 98.85811119907494
2.708753771905674e-24 95.24403630712631
3.636885207842873e-24 91.40547770016363
2.1209821822932805e-24 102.14595958325592
3.885055153531827e-24 93.36382841761058
2.0187450787964484e-24 109.8588055200201
1.6520824036870576e-24 102.77893538955261
1.464125682270518e-24 104.72770213109008
1.9105576182325053e-24 93.26053436914714
1.1981963686412377e-24 104.7607817950494
2.81689958608923e-24 108.91670646330492
6.047929496003415e-25 100.98502116136065
1.9606663610371553e-24 91.33139870625148
1.0689043675230536e-24 104.77856657198014
1.761632220749422e-24 106.10462415543631
1.0822307617388808e-24 102.88754939412283
6.560668469273309e-25 90.96245878958722
1.6238056325143796e-24 102.01337385174581
8.632392664331499e-25 105.17266348529644
6.567896587970136e-24 105.59625862615779
2.6375177729298792e-24 96.55564799886744
9.975292970731716e-24 92.49234464891126
1.6059446710903441e-24 106.06116744545058
7.06640317890756e-25 97.23098511114001
8.203486549195998e-24 97.6526776431603
3.36227817592464e-24 98.1461328411048
5.595585590110016e-25 97.18004673866604
3.528922872084166e-24 101.70730947498717
1.4551662055360844e-24 95.74246799338844
1.648729875577464e-24 95.71708263862932
1.2750942206144132e-24 101.29908144701099
1.5053315929061649e-24 105.94899673366714
7.575880078381989e-25 98.81819138981163
1.158917506264265e-23 98.42594513889695
1.93784277856293e-23 93.5552341792683
3.68794992657526e-24 92.6118502703402
1.7592895282237784e-24 90.66552447519486
3.0740833444180073e-24 106.27176781215482
6.3319530932667555e-25 104.89017136624527
1.7359042203247682e-24 99.33394819283012
5.818161108777422e-24 93.42833641077702
1.12048149742733e-24 104.7334515170679
1.0937349901680755e-23 108.41762661738932
2.916255539466407e-24 95.6165319545992
7.996306675475019e-25 93.04601305323237
8.597314461933187e-25 103.08475721348657
1.3022046556807739e-24 91.30202622107997
7.6940297139696705e-25 95.88802736968299
2.4898268333972747e-24 93.34079199381898
3.16421689278277e-24 92.24626182328159
3.860404957919267e-24 105.4559570272506
6.69141078008118e-25 95.98334669419673
1.0297071812857523e-23 106.40516114860927
2.8829702797041554e-24 98.10595192940667
2.2613389581319616e-24 93.32978621851515
5.846585207655449e-25 90.88064729615442
2.07402305744411e-24 91.86296462165097
8.129869098183724e-25 96.6953942626962
4.9932304801242665e-25 104.9952095379465
2.2957758649032138e-24 108.16754076289578
7.550549250083974e-25 101.23099346055557
5.9877433667196534e-24 105.55473962999137
1.0838935806212972e-24 93.20230210217804
7.578287117421225e-24 90.22819191849018
3.4093343603559334e-25 96.89509716014845
7.31314408913385e-25 95.865738741106
7.306319270539638e-25 92.92964224222135
2.0140320569319475e-24 94.75561224361653
2.924438448654062e-24 101.71432654392785
8.97772912155761e-25 96.20059119310007
4.752616128502162e-25 91.04962306066045
4.646420953999747e-25 91.03110150771087
7.018093495677174e-25 96.1280332915849
1.1186408804844901e-24 95.05366914112044
1.5506479798626444e-24 106.14474575785053
4.248536987850291e-25 98.98181234734801
2.5007734299800546e-24 90.59614212836942
5.53749820753343e-25 98.83204820175993
7.376985386241334e-25 105.22764987902963
2.2374822937554862e-24 95.27635892900442
1.620547095251163e-23 94.4006714612692
1.0631093080540576e-24 94.9949351506105
5.40216436809538e-24 105.56734258710333
4.623096502197004e-25 91.08911326757318
2.7636961269290697e-25 97.02672851796243
8.03345452089318e-25 100.73062395860244
1.3343543010020428e-24 106.09777002556828
8.670805783942286e-25 91.27179265892094
4.709118128688397e-25 104.88974640064308
2.0576417371467038e-24 96.39104931267727
5.771832650735652e-24 91.52623827206575
3.723635061421382e-25 96.81769386512975
2.7603798127201346e-24 107.76879217543129
5.726232290959323e-25 99.19569703917522
5.6329151101604676e-24 102.40988829246305
8.48983640261009e-25 100.71582612499719
6.327574970678131e-25 103.012557171764
3.0300682300112805e-24 102.59923967284155
3.9197912130792645e-25 101.08286681390689
5.309663468459658e-25 96.73044738816682
2.211713547509292e-24 95.61662305590721
1.664694829570176e-24 96.54919174749274
3.759647033790278e-24 101.49542144124312
2.90117657322235e-24 94.67570438158802
2.4670642452830873e-24 98.57282657283034
2.437199959551671e-24 107.79235157187638
2.260986261856875e-24 102.25145563332872
2.959674260640988e-24 105.45516392171318
3.1215858469140714e-25 96.85784962503836
3.749008451506138e-25 99.01906917137438
2.6040102476441394e-24 107.77669073571602
2.4685704324149585e-24 94.69680873519302
6.639397010806863e-25 102.90063865811625
1.7585909798801697e-24 93.33061478543199
3.6843945108426673e-25 99.0411789036689
2.1291642864406753e-24 101.43219420430364
6.275860374433353e-25 103.08133298989841
8.084023824256205e-25 99.28455921855087
5.05460275484615e-25 91.17857091329866
6.0901517035943476e-24 98.49062207124804
3.671606704454751e-25 104.99909532620687
2.7024403878147967e-24 93.38991166034411
4.2218646846499656e-24 105.51927573549717
1.3887308009051225e-24 102.6981605131339
2.4705578909210758e-24 91.44167408869498
1.1456103038708804e-24 102.01839035949179
9.613622861765343e-25 94.92063682336595
1.4728303068086315e-24 94.77726481953572
8.93384450938241e-25 98.68132261135244
2.4509933682235408e-24 105.4512488216713
5.266003217245293e-25 90.78718592755106
6.570417548696804e-24 90.20261133175583
6.524159267978199e-24 92.47231409343938
1.119862198773788e-24 90.65199045904313
7.666244686850217e-25 103.20006202688009
1.7464018883103656e-24 91.41279811046907
1.368623157864843e-24 102.15632003417794
5.310210162577949e-25 105.22693993968625
8.403617528190459e-25 98.67888551706062
5.3779949559773885e-24 97.5417429716856
1.2327346711498128e-24 102.12142895618383
1.4486701601287723e-24 91.92605087980638
6.757635813871328e-24 97.56404250531048
2.839397943556242e-25 97.18983194664726
3.101894662818182e-25 104.99853052804244
1.989085272174028e-24 95.30190921132561
4.110365599609527e-25 96.00833368504526
4.432820594587602e-25 105.19232588923718
4.834931517790765e-25 93.04947562490543
1.160975470720783e-24 103.29149351601544
1.655616361508187e-23 90.38204199161035
1.1391953776016147e-24 97.42217545634438
3.849843727889047e-25 90.83112383788625
2.096901587032001e-24 108.971485678586
2.999653359019317e-24 95.52782025390762
3.389917267157251e-25 96.74954901570048
1.0493659823711272e-24 97.41548893172481
3.737521573778756e-24 101.59190119080014
3.2844311450167565e-25 99.14935678868659
1.1583690674151206e-24 109.86028924388195
2.0523611378852095e-24 92.60275015241791
4.482990264288464e-25 95.85937128696396
3.529590788429453e-25 96.73124705930442
3.4565820454575874e-24 90.53801500793305
8.504032620301936e-24 109.38183592970752
3.677847550937464e-25 96.04449895074015
1.910118465436918e-24 95.3134895921079
3.9117053823482815e-25 95.90498640306241
4.528491024746439e-25 90.76771286922279
1.5336239707255595e-24 102.21875292136785
5.512828175053812e-25 95.78563763228102
4.6428174193249375e-24 102.47312264022591
2.140345919382204e-25 97.16336903680313
2.5759642662242183e-25 99.07203088514792
2.692591939914138e-25 99.10492199921711
4.5965083303778925e-24 102.44488417893794
3.8781014920884263e-25 95.8870179447609
5.148784623327475e-25 96.20521091855412
2.5398838057665864e-25 99.07893419041231
1.3959254567937314e-24 96.47827531375827
5.298735857005028e-25 93.17547244244986
9.77522141683787e-25 100.6381376747615
8.158895355627538e-25 95.12124543134658
2.4659149794723384e-25 105.00623633842717
1.758722818271408e-24 108.17644090445312
2.540396482395652e-25 91.06888208933755
2.6549657315092477e-24 102.55695372312671
1.6400765815191715e-25 96.9152994365194
7.01094875990539e-25 95.03117039323413
1.0440297198606017e-24 99.36570075358588
2.455803813772512e-25 101.11322110311852
4.352148624380274e-25 99.25293522006987
2.548059959776106e-25 91.08016933117723
1.75920439337947e-25 97.12316612937765
5.92990164179435e-25 101.3204980124074
1.6539705619893142e-24 92.18014905552617
6.095943495012502e-25 104.69515064983399
1.958868152858604e-23 94.4594186744817
3.7805257037665257e-25 103.02755589001808
1.1207208423088963e-24 98.59733919741505
3.2489659724017776e-25 98.79520357912442
2.3894915330608286e-25 105.06773238809913
5.399323192207612e-25 97.36431562154897
6.789459720836005e-24 97.5952847434092
1.4598113361035338e-25 97.04914913446798
2.9559864297111175e-24 105.53593576948316
8.467913869973549e-25 106.04340688455204
1.1286138545120449e-24 96.39945839922649
2.4406555986701377e-25 90.89393013723772
1.6352635077895e-25 97.13252832559287
1.2922622002011813e-23 100.04807048429865
1.4246414433530522e-24 98.56551074714814
6.511466420620122e-25 94.94329433540291
9.73428046086656e-25 94.79088410380088
3.359918876593136e-25 91.21745881517236
3.0220828524045454e-25 98.79398018118674
1.1864342658495393e-24 91.93519574330416
1.582696186619726e-24 95.3134864893654
9.08586177132223e-25 101.40161953608946
2.106105979471087e-24 102.56622725745054
3.2545977075827878e-24 92.33675660852397
2.611572059079666e-25 104.84072246544963
2.9214622007424022e-24 105.56745030232533
2.801286429876633e-24 92.31048220705293
7.593570681446626e-25 95.15280417805309
1.5754798343776304e-25 97.15234994040819
5.668079032073893e-25 91.32644354350013
4.183306541920311e-25 96.64461193938406
3.510436875220956e-25 91.24429116520005
5.6303421029840245e-25 92.75217443058968
1.918276396724777e-25 99.07396092898395
2.031456243932821e-25 91.07920008498591
6.018422252434928e-25 94.94110217881119
1.9080194134782337e-24 102.56958585382951
1.7808993506260758e-25 99.01875627660296
2.596129243582434e-25 91.18280844087037
3.3321506507446085e-24 91.64063359039679
1.9471425756432176e-25 97.2287861744446
6.725108252720188e-25 91.36347621982499
2.0263426923313089e-25 100.85259751808769
2.7621185108606526e-24 102.51603206101274
2.1103174688093743e-24 102.55104108533858
1.7868280858055598e-25 90.99021970907549
9.595352478118987e-25 101.42708652570472
3.1694731142722333e-24 94.02923313973325
4.356672750955194e-25 96.24634677565118
1.5368966471993807e-25 97.18172782009098
3.3686292037883477e-25 90.74117348531927
2.3642238400762525e-25 91.17869455591483
3.230151419866929e-23 106.62623641850418
1.041519609224843e-24 102.18262143267629
2.5202105801388547e-25 105.19677102976233
1.7653297677889115e-25 98.90357207417037
5.253992872019709e-25 97.39788623508873
1.8134081331423494e-25 91.08418597441214
1.1743392275678999e-24 100.59854842980789
2.881665778624401e-25 97.31805493022385
2.989448806119111e-25 101.26353602713023
2.1768904759163835e-25 99.18582292776236
2.3917242823004638e-24 98.1320784243486
7.703968831951636e-25 102.0762576320651
9.044934863159407e-25 96.43210190960936
3.720673166272101e-25 98.6972519478974
3.680945334906102e-25 92.8053708971942
1.792534797047759e-24 107.78048006303192
4.287659138061915e-25 103.22038819138461
3.478797584487494e-25 92.81426878073287
1.7877850426352632e-24 108.22366428815054
2.0073877840444978e-24 105.64448273807346
1.0072279629257916e-25 96.92327164823162
2.8823601205701876e-25 96.18640872146871
1.0349251504559655e-24 90.57973449643468
3.6092664086023734e-25 103.18829809515587
5.132221185321894e-25 98.64086544171012
8.094329132773414e-25 102.65552840202238
3.15844447661797e-25 93.16917957082894
3.633315381318563e-24 104.53870064701589
4.823625436818418e-25 94.97451512596837
8.0640701705358245e-25 106.14856126567281
2.0493371215311863e-24 95.46032581692506
1.77786812730652e-24 105.66469119849974
2.437603411572807e-25 93.06152008292334
1.295837419187189e-25 100.98439380704038
6.938406167156573e-25 109.9179857616468
1.3878467467370428e-25 100.91301598034059
1.1694169341301717e-24 102.23705599411129
7.471718616643027e-25 96.49565107321969
1.926399680439506e-25 91.17546502963276
1.6053524039727725e-25 101.15541182529822
2.241959227992031e-25 96.6875363994259
1.6636669109427784e-25 96.74128781770497
4.7747590675951754e-24 97.57317928667872
1.1989840834924943e-24 109.74633357891491
2.355226472523807e-25 102.95257630246131
2.3262610051187435e-24 90.52664778331824
9.531023065449937e-25 104.59001241120356
3.384042900526743e-25 90.69338860987861
1.8126820220859303e-25 96.0148880035543
1.2080752404200365e-24 105.47930300258886
4.392271381647437e-25 95.00572014847121
2.842795897376499e-25 92.82702276821794
5.7528782244100504e-24 108.4022353842596
2.1385085515837944e-24 92.29619905156099
2.8445607476974335e-24 91.57455646708773
1.867782357091866e-25 96.08088122687315
2.7180618146209175e-25 103.15032256813268
1.135680770129633e-25 101.01853937355122
1.263067103115604e-25 91.02463204122066
5.927541956960776e-25 105.39680742866423
2.4574142604378962e-25 103.12112307505471
1.180037816282783e-25 99.03213286943654
1.1110957487307833e-24 100.58737575082364
1.4916896277358544e-24 102.55094526922181
3.5614578245542e-24 108.73603344503714
6.247968324167695e-25 96.39770174923122
2.6361545535139566e-25 97.35414016439702
1.118927198551606e-25 101.05904357888527
1.7289695419433168e-24 95.44186875553714
1.5604651753820938e-25 101.19340130187447
1.891515311069511e-24 91.71760748874169
5.605228784093554e-25 95.64532686053417
1.894995731622939e-24 102.51461151189737
2.521037793642603e-25 98.71266172216477
9.927453501880512e-25 93.39296700814732
6.6516651578150185e-25 101.43438136194456
1.1185320105174774e-24 93.4043842510244
1.300451039950339e-25 98.86677582462028
2.6428477325540546e-25 90.71087826429603
6.56201654799905e-25 92.64292669082677
2.6369677964091457e-25 98.69831547563733
7.3516293595875045e-25 103.34765834546505
7.072522081140838e-25 105.83806614233278
2.354979895830403e-25 95.79197519367838
4.138833342207408e-25 105.3658160270743
1.755955102659508e-25 98.76876179292367
1.217146704529551e-24 105.70477615492928
4.998112596068596e-25 92.67729434665594
1.1846885357895392e-25 91.09588218826903
4.20777067684617e-25 90.63666328176129
1.2071572090386632e-25 101.15696760350161
1.872602134407784e-24 104.5491710671266
2.3257677752988697e-24 102.43160308327533
3.8439605263334882e-25 94.93141693302965
8.46117196524816e-25 91.98642874264556
8.5437725229026e-25 92.03535078356354
1.1681238963977007e-24 91.4920708466842
1.0362820580850737e-25 105.00600640260852
1.0127982587669065e-25 104.99090915484051
1.5398627190713535e-24 103.40911903956851
2.1015317190165203e-24 90.52062772622659
1.8994401973897754e-25 105.25628287502799
1.2670922109709822e-25 98.82147999828649
1.5539612417479295e-25 95.88311179100674
5.124887945731325e-25 99.37931326048981
6.323844804016097e-25 106.14993978257495
5.02912575412791e-25 96.40152467063771
1.184500888121983e-25 104.85753667194324
1.2456376134099136e-24 97.51839414471416
1.0408390324430937e-25 99.1225797972718
1.9049502198776e-24 109.64363376520697
1.3371472415574818e-24 91.51464268804447
1.0893865064183142e-24 108.12907410629882
1.1115252016827402e-25 101.17029638423678
1.0523157648827704e-24 102.26817754528895
3.7138250568738773e-25 91.37599865064114
2.2298473035367635e-25 91.30101760248067
9.230187524700232e-25 102.57471918997145
3.9767116423947444e-25 96.53167710661803
1.5178859883735386e-25 93.05453603601545
3.0822503975100767e-25 99.34286152554564
3.5359717082950053e-25 101.39098099743565
8.582745364626848e-25 100.58467990336013
4.0763672691188104e-25 95.15647577072068
2.3127448767368945e-25 93.21971780191338
2.04535287410435e-25 95.7681762951361
2.481214398584626e-25 96.27561108009748
7.546499311851914e-25 109.78751377382461
3.23411183180488e-25 94.95630587102255
2.1853605439084625e-25 96.61603914971353
2.1390407410123097e-25 96.61904159752969
6.732330063685959e-24 109.37457403438209
2.222434996557531e-25 96.2561229362855
1.8040082456401103e-25 102.85519882465195
7.241237507364898e-25 100.58958565170644
2.6336921482158407e-25 91.34107758943094
1.2201100912255645e-24 95.4414181239555
8.777244081935182e-25 105.49657516090734
1.4294428356393068e-25 103.00861412842298
1.8192583134642133e-24 104.54408385334469
1.1357147285091868e-25 91.18649508457119
1.3496535642797803e-25 92.95842467769563
8.68691025258867e-24 93.66741743616598
1.3972103736920123e-24 105.59807389848024
6.393395059865966e-25 101.82691424912325
4.873144019048092e-25 105.8980735817312
1.1920768046094918e-25 101.2320576582031
3.6487665346119367e-25 98.60002581398176
1.7886224003344485e-24 107.74042984382598
4.2007617993850685e-25 102.65760460519864
2.622294444375759e-25 105.35650792340658
1.1776918859072547e-25 98.77103074283755
8.624034517817134e-25 108.01079058546493
1.166485845958126e-25 96.11723830300794
1.6590131867743213e-25 92.82025224980768
1.2027125035448796e-25 93.0034374362501
1.9772288529161906e-25 105.3200387657317
4.636119702721898e-25 102.06184856088167
1.5103138435729693e-25 92.83655953391657
1.2652381314794e-25 95.83738165125959
2.37845519302737e-25 101.3697519755734
5.040177716343514e-25 101.88245706173755
8.342326339036803e-25 91.49994766395295
4.128319427031497e-25 103.33816695227594
4.215841022467244e-25 95.22551842289221
2.0759491625475354e-24 108.2990814689856
4.323957855208654e-25 102.01828381953179
2.0581504328633008e-25 102.75809057949964
1.442559633347024e-25 99.28863204800892
4.320514480147096e-25 95.5955086499356
1.8006209276289733e-25 102.78102945405792
1.099675656881946e-25 96.67476828685362
8.816259487558053e-25 102.2792884083868
5.081022715852294e-25 95.27663409226
1.719243719059292e-25 102.78611596382837
1.2582163506788844e-24 92.24946825932773
3.6489733720598865e-25 90.5916073900501
5.686812308690264e-25 95.5484435830033
3.235100134402428e-25 90.60249589725474
8.379679724637246e-25 108.05654158840204
1.1651659362967474e-24 102.34282479165329
5.8891406720304595e-25 101.79937538140487
1.0788382027407013e-25 96.657672863865
1.0044806876290183e-25 96.1631176628051
1.6921641871092673e-25 104.67326222756603
4.608841048563272e-25 90.56658908188948
4.765667063284619e-25 106.17142443007555
2.7516241862746584e-25 96.39087402008913
4.941923230858384e-25 105.81174077917653
4.351270123287817e-25 103.36284452433652
6.500298363382746e-25 101.76211103600299
2.0224680912669864e-25 90.6412061380338
1.2459806897146746e-25 103.16693433401471
5.4711165891482325e-25 109.79109955533116
4.100640721801135e-25 98.55165574061033
6.51216873651495e-25 105.51618685785242
1.1077482381912846e-25 93.16231542804937
3.4521591419812155e-25 93.36610623631579
4.555522898874659e-25 99.4075663423156
1.9372444388286998e-25 96.33208068480036
1.2341739108744085e-25 93.19806116385901
9.165059639851258e-25 92.51412413517954
4.561264384806576e-25 92.58680150868878
3.315940656303922e-25 105.97563152768195
9.548131554971534e-25 91.53984692908664
1.1227075460272608e-25 102.8408081833395
4.842028545815702e-25 102.17355919088986
1.954600452789111e-25 91.37469808335162
7.552048789957658e-25 92.13671158718381
1.1122811465969493e-24 92.4907691116984
3.1749882458092666e-25 105.98722744517777
1.804494573409218e-25 101.38668817213608
5.7002352499586486e-24 108.42121380266457
3.571718075961283e-25 102.05845949319867
8.328749711603108e-25 106.29010356677787
2.328586174084678e-25 98.59335694218596
1.97020219459224e-24 92.37879079855131
1.2108087512828e-24 97.54680859143325
5.870605799517367e-25 102.5455568494953
1.2396647906203029e-25 103.2120289757008
2.481771847335585e-25 95.18014941690842
1.6906941461216627e-25 96.3332502222885
7.32565482043885e-25 98.50168339568046
1.7133407568286149e-25 102.71593263965505
4.0187704324585217e-25 105.82720627472365
3.3089973156825286e-25 92.6080687399889
5.402116480166035e-25 95.35683277823739
2.2113883043036633e-25 96.4062771975112
3.892929891901689e-25 95.29416870891336
1.5161130707178639e-24 106.34463154069684
6.590464426330125e-25 90.53285035557676
9.168850959264098e-25 92.49712680348605
1.5040155478097678e-25 90.64511748588338
2.705483795870552e-25 94.78714467987103
1.1881450641038853e-25 91.32875006247819
1.0020263811880173e-24 91.55935027872636
7.864453977985287e-25 101.66934838200464
1.3799429294122008e-25 93.2722788106652
1.4178865219591801e-24 91.60506093827735
1.595764916861982e-25 102.70820292394116
3.4404630597268614e-25 102.59446342741782
1.823604856657761e-24 92.3820226286275
1.172143531982921e-25 102.76538289922972
5.875261624623116e-25 92.02847685816192
2.5320549530056553e-25 105.440592970066
1.2800378479918027e-23 94.50007816661676
3.6738721327574676e-25 106.16736435153194
3.9690909491317474e-25 105.49670253359606
2.156379469795019e-25 99.38647943136993
3.607910461934753e-25 102.58121327936169
1.7224933583610395e-25 94.89173953856672
4.32522356396213e-25 93.41758148009528
3.1562244511896274e-25 90.56351898858141
1.2750787532840323e-25 91.35839340993414
4.753785398234444e-25 98.51471961827257
1.863447968595906e-25 96.48305688664408
1.504932691412534e-25 94.9555237822963
1.3246086831440587e-24 94.58757301683453
6.651101724067458e-25 101.5936286381009
3.397755779561647e-24 99.44815146829231
1.230672542155396e-25 95.68422242001702
5.937049674016766e-25 92.08357871096467
1.2678896045014306e-24 109.62411503536052
1.726841654198582e-25 96.41465150934805
2.0068754605953094e-25 99.38998790647551
1.10003464025055e-25 101.37291047050537
2.8239717790848104e-25 102.06491353362097
1.3549482820058406e-25 94.94329295141507
1.154996536144745e-25 91.3678590393387
4.340948927468722e-25 93.430025615337
1.3920338832589815e-25 104.62289724650827
7.52398001518204e-25 91.56222674967951
1.1109046330966307e-25 100.63989318420981
2.2701708081309694e-25 102.609366035572
1.8233254942562287e-24 98.45799242962606
4.36741744706276e-25 106.24681383455331
1.9279185396125847e-25 105.44834925908171
1.8125533768138232e-25 98.56550736285567
1.4631258174854604e-25 102.66299846558873
4.1356728321859795e-25 105.55019944873348
7.535024643766949e-25 102.39955590562023
4.259059950571588e-25 102.51423961851452
1.7377838510174574e-25 94.78356427080054
3.8491054116830814e-25 95.41741507017196
6.913439485425313e-25 107.9447014232779
1.396317739160067e-25 93.34554934383205
5.055671706813143e-25 102.29094113780116
4.643008511837847e-25 101.71668071757463
9.953112398722383e-24 109.45560723321944
2.0669939771472403e-25 95.26607852513922
1.9347296803237798e-25 90.56778883169355
5.0806704040660755e-25 101.6819723398663
1.3611397912551918e-25 94.83240485334427
2.454368948619843e-25 109.8702617852378
1.2421651583513143e-25 96.42261323243524
1.6339911281078762e-25 95.23216818338693
2.7722626524279378e-24 108.36512861089415
2.1450845758924573e-25 109.90589083457908
1.2374827049732523e-25 93.35098692015669
1.7352199480022407e-25 105.46890093703459
9.154960308228988e-25 91.60493073545159
1.2365717195987339e-25 94.8217321082494
1.6035790505459092e-25 94.75884931056885
1.3202167175240786e-25 104.59658414974685
2.982040202817649e-25 101.79486215243043
1.7785262348327093e-25 105.95936210903928
2.5516597909188304e-25 97.51719422837976
2.934002210049022e-25 101.54900142591188
4.265213571669255e-25 105.64173645549867
4.783773911756042e-25 92.03948697412356
6.870309006432577e-25 94.59674922059868
4.4012712079861945e-25 102.47258035111882
5.252717105333439e-25 102.34349157882123
2.842019215670907e-25 95.43125629384751
2.656471191468511e-25 95.46168422074285
1.8849190391765652e-25 102.02436931854213
1.6064454635888428e-25 105.97729204273898
1.0383588620392576e-25 105.42922901824775
1.0352206987834151e-24 91.67028011856358
1.8989469623400257e-25 90.54937859494699
3.130774751909979e-25 91.53312717949022
1.383030812213001e-23 90.36437603422551
2.588059607227494e-24 108.36068895944602
1.7299632111050214e-25 102.57581275237416
3.4792353489726416e-25 105.68351094205943
1.0032337377175433e-24 91.64559879437185
4.798302733573348e-25 91.56860741955917
1.747791432585964e-25 101.96799205565307
2.270253003470299e-25 95.47131909473546
1.8032862894824644e-25 101.9264079948569
2.9387689940728125e-25 101.58097183079578
2.2686095041018186e-25 109.80137233120827
1.52120110835778e-25 109.97431612477311
1.7261443412780101e-25 101.9245864421809
