chirp_mass mass_ratio initial_eccentricity
19.7118011670146 0.8314920213381327 0.04423084880407089
19.753484722555417 0.8298246622505876 0.02846945768918765
19.707192684303628 0.9858174735108161 0.027975576864510927
19.6393035434937 0.9825767264600043 0.1311662829849479
19.746483969488573 0.8357970036111153 0.010034821123227153
19.69142336096988 0.8476385317532279 0.09834312762341572
19.677089910992457 0.8553007633414744 0.017965377405516937
19.606312446996085 0.866757643538073 0.08904730760229888
19.569473131442727 0.911399999460657 0.04781364816590657
19.622104947126584 0.8800266091334669 0.016837330810937325
19.577426089822428 0.9114933945826429 0.032240666373437164
19.574171825978876 0.9151743967268156 0.035645201527385824
19.70627430408894 0.953203608526375 0.028437333707553476
19.56065805602651 0.9559022941513756 0.07520367459784551
19.70500185377361 0.8797266012333465 0.09193806370487492
19.69358826170562 0.9930661507611687 0.02380021696421341
19.73771248419218 0.8675890046187482 0.0596995445285208
19.698245948203535 0.8963053669745908 0.09231798240970485
19.741873114613256 0.862464071461722 0.05061377734549192
19.612837677793944 0.8863412365099697 0.04113755994213271
19.72507827425774 0.8455035200612537 0.05185455440355698
19.690849430780634 0.8585770865953251 0.022863675178135458
19.523139304914782 0.9204847487211107 0.13989063009121172
19.692251243056067 0.9989008908089081 0.032213049816350064
19.72103790387534 0.8712484584283874 0.01136144387420055
19.67233530846593 0.8590527048678798 0.06034882451193511
19.72346200975769 0.8768645801137074 0.021594506469888662
19.72707624225547 0.8749070847647382 0.010063185277467204
19.687360106556014 0.9920315786946706 0.015050268224317908
19.60839568790082 0.9634637232244966 0.1412198094873897
19.708668596138093 0.899510381046255 0.028776677134295756
19.709648038882992 0.9288812440516112 0.010582904333886034
19.727342959699516 0.868801337934479 0.01688167916651041
19.717119082344094 0.8847808679158626 0.02946086795321664
19.6835201744433 0.9919218717715984 0.07467638120065448
19.5552722644188 0.9156869993640564 0.08936088951305973
19.685503369199647 0.998102088682842 0.061665138750382244
19.607137782994748 0.900029637198748 0.03160745555112572
19.68727436655411 0.9875220842673341 0.034906408234451194
19.50130861055287 0.9515593525646084 0.14326708876681438
19.623119398702922 0.8919561728837888 0.01233566977456657
19.71519705482487 0.8718736908196623 0.025998624704087318
19.699943691225315 0.9018997378221942 0.019112966449197803
19.584214615227957 0.9381633419639459 0.1485678047384427
19.706123884567653 0.9331558775255338 0.03625873639169709
19.70875507156485 0.8679013055608475 0.028104198709944437
19.65123263544269 0.8616368264314798 0.029047198441515956
19.56444171537863 0.9501705382152836 0.0898707173273874
19.710481440476585 0.878780527071086 0.0236716136198626
19.690541139282047 0.960269711175362 0.05757438268372114
19.540682085860702 0.9574685813888539 0.11075128960975486
19.58544207833563 0.921121961094401 0.030047747951615737
19.630858764688913 0.8888334002875895 0.012808184447968836
