amplitude damping_time frequency phase
9.12333078664914e-22 0.11016592486373432 49.81332252085445 -0.016793802533261237
9.983490512497858e-22 0.10725165908362987 49.968586902816725 -0.06838953593619346
9.602322384155374e-22 0.11214007996766333 49.6800757195767 0.10299416046550536
9.883813107738122e-22 0.10451566243054777 50.11938745850769 -0.03632544138087357
9.032421464016184e-22 0.10643111805787492 49.74903047879987 0.056576837610307074
9.754088812190627e-22 0.093366564379541 49.86808242588473 0.010326572829773228
8.678587230655488e-22 0.11765765074894728 49.850300617613925 0.03498178151092435
9.622664213993018e-22 0.09753990276445698 50.04270754022785 -0.001754575661518487
8.745950238566325e-22 0.11214855001226874 49.902490799209396 0.006896686861515455
8.918548570490087e-22 0.1116173960073401 49.93333606683327 0.05150745352478858
9.459938573551271e-22 0.11646235158464233 49.861476264322526 0.07901964654810745
8.922516466883941e-22 0.10670678886615144 49.88188949391807 0.004946668150857647
9.072881551584146e-22 0.10611281276295767 49.79942313672489 0.012658423092339222
8.831429075660971e-22 0.12059231155544589 49.88858848394233 0.003013579440409808
9.245205525877554e-22 0.11570211291766802 50.027993443206284 -0.05024257367189722
9.111161456095737e-22 0.1029586745934799 49.88519842770097 -0.0031153460623503104
8.959395546453209e-22 0.10741198066578407 49.903802205273415 -0.01675134820279589
9.622936767967415e-22 0.11171594127400772 49.71767300733694 0.0425406488909823
9.730604939345143e-22 0.0974304324760969 49.911265441475045 0.06672416054668595
9.515645177556046e-22 0.10007955055873338 50.063497492761 -0.022678934411862972
9.58985836325504e-22 0.1141138513013412 49.72102989524967 0.07043388665659878
9.222622060241195e-22 0.1020651759230278 49.804693093174116 0.025353941105453526
9.678487824011385e-22 0.10927252676432617 49.76548672022952 0.002921553292571488
9.882866555347808e-22 0.09505154969475266 50.024736889388876 -0.045205672931855734
9.446593211884547e-22 0.11659703468252128 49.886016860915 0.06405912376138234
9.69741436175438e-22 0.10967401960503198 49.955656915531236 -0.060676477123522865
9.15498950518747e-22 0.10715383522999991 50.04805680456544 -0.03438574411165307
9.251198294898546e-22 0.1157566693519278 49.76620582934463 0.09762092701039116
9.529347110142233e-22 0.1143949100470752 49.81177315567273 0.09247474408443712
9.438001206698543e-22 0.10918104056811379 49.92471222711531 -0.055612480712605494
9.932077265463078e-22 0.10858730797792272 49.92504586421118 -0.046126124334547214
9.425716443999542e-22 0.10872277274471996 50.077337059688695 -0.058272042849642824
9.746806271438877e-22 0.10075456018785434 50.09261441028489 -0.05455139020857214
9.365645311206215e-22 0.11837546299926946 49.80382457747363 0.04412706633396901
9.960709981163302e-22 0.09371031543432931 49.79682335647241 0.03147392901673185
9.887527661802056e-22 0.1048709071846444 50.02390782158946 -0.0726428320283723
9.751685965788038e-22 0.10259959651641157 49.71837029880133 0.11438416026504883
8.99098869157074e-22 0.11027552041779672 49.96472389081257 -0.03302541918028856
9.521011385386205e-22 0.0979341639429241 49.8134761992109 0.024692984123517725
9.525585756056059e-22 0.09966610493818871 49.743359658583174 0.0723929934515779
9.54117751733608e-22 0.1119176221902027 49.74224755321047 0.10564315539071756
8.985653329627116e-22 0.1176398933671741 49.80522013419398 0.028822274656124636
9.57237524986766e-22 0.09733707957702056 49.80678255656248 0.031953774732535134
9.67008307322798e-22 0.10690180453148608 49.869897095949426 0.09347503497646348
9.050808446228571e-22 0.10662641149565913 49.92445227969506 0.03789677284089943
9.948941462519854e-22 0.11195288061372075 49.80460992636637 0.0375329078568134
9.686384763526197e-22 0.10693919778277108 49.70807745241818 0.040814489743629556
9.180941992510623e-22 0.11663389063952304 49.82367994520649 0.08077574614948158
9.377381303199364e-22 0.11251407717839426 49.94042555875849 -0.04840972305767477
9.057039734907991e-22 0.10737663179624002 49.809782489638096 0.023074439129771473
9.98982201077695e-22 0.10014973344538163 49.73995706917938 0.1078455172977435
9.679485039325314e-22 0.10679425419668778 49.87476176530896 -0.04146751420081651
8.924563857144465e-22 0.11904305278461379 49.871632345463865 0.01898926525193967
9.085536423229627e-22 0.11321086067245295 49.78917281484532 0.08957210074341382
9.260950894829147e-22 0.10447057093895414 49.761018121118404 0.04078395489064213
9.06869453253968e-22 0.11892569226626826 49.84325180735536 0.021287910755014128
9.979643118153861e-22 0.11144136813666851 49.91964790191407 -0.000637831874763517
9.868049220561405e-22 0.09710703950523421 49.971447335488136 -0.049344259648101296
9.62785330650811e-22 0.11516545206128412 49.83293633946013 0.06150889893820555
9.83597063463332e-22 0.09899121859246734 49.71203149344813 0.059627977187845405
9.611676991472138e-22 0.10884003381507566 49.88055521850287 -0.038297424129561275
9.472808805187484e-22 0.10891029456205747 49.89983950739384 -0.043192879172543774
9.146175489783876e-22 0.10826096172123498 49.75273034414338 0.07468800113056329
9.911017659147572e-22 0.10370532343293143 49.86948541603964 0.08802711827766663
9.79511900416911e-22 0.10631663009641164 49.75288393162209 0.10831571648195615
9.348284508575632e-22 0.11712352491810465 49.838693715135825 0.06292278614926472
9.326911265372403e-22 0.10966750789586625 49.926727454327796 -0.04492174567476548
9.560357538474696e-22 0.11096029410347327 49.71509654287123 0.06655399776019988
9.109770641673563e-22 0.10548846544397826 49.93629719310827 -0.0057773601930073415
9.707206792576643e-22 0.10147032041326645 50.06653000798492 -0.05025880230888502
9.922805908520105e-22 0.09448829419220392 49.87476412263652 -0.0013531744039760873
9.295694195464133e-22 0.11755186338852294 49.9379913211411 0.0022669380241542303
9.764305762119781e-22 0.10236563699605374 50.064105507118505 -0.011360635235054373
9.847262348718402e-22 0.09557334511461614 49.94269947318961 -0.023185520522452485
9.295340915608168e-22 0.10294058647471462 49.92620732686032 0.03750689083025316
9.440492532948084e-22 0.10141546523933104 50.00634866158925 -0.030439285195793753
9.231603140895126e-22 0.10768241700385141 50.023348013999225 -0.007714965573859978
9.176268976937755e-22 0.10478873922728411 49.862935905021686 0.052141284400741394
9.399775074997967e-22 0.10677034915862753 49.98201150272037 0.03714410734643492
9.01894638984454e-22 0.11514673578346721 49.815666824427836 0.0655094435514747
9.610917859044496e-22 0.10552348748414579 49.93512050011419 -0.05231198428788719
9.228176126425223e-22 0.11416850426173634 49.968605139884446 -0.0338403056816694
9.679259756808086e-22 0.09660360435637204 49.84594076577291 0.027701632447756808
9.342672562462325e-22 0.10766470540872967 49.77445270006356 0.0961788494478768
9.894301254864566e-22 0.10547163663764426 50.05082118175034 -0.05053949760085352
9.255858274118743e-22 0.10281822945561364 49.83689746741899 0.03791258207974768
9.162539454257478e-22 0.11048661659208119 49.892793825192975 0.06242702852443194
9.333903495396338e-22 0.11079861135998165 49.96254671409896 0.04044123027235069
9.544160073800531e-22 0.10925460495704524 49.7947584544265 0.09771122813863387
9.365270901639955e-22 0.10269437430204913 49.77971151445384 0.05344996301611027
8.958241593928321e-22 0.11172066867818954 49.87526210630202 0.015001544475484518
9.535684109279375e-22 0.11042645481045825 50.02533597225006 -0.043414262543033155
9.356250946091902e-22 0.10806659543002906 49.735405386583714 0.08776951992892079
9.2378972468115e-22 0.11507080462150553 49.80858213523423 0.022693048924327552
9.474139105660237e-22 0.11003377501316026 49.981912656596066 -0.04867543367645788
9.246760127548191e-22 0.11030249888246182 49.993032803970536 -0.039161849630575896
9.781527335470514e-22 0.09651111464818787 49.87628748280602 0.045135184657299154
9.761077191012707e-22 0.11181292715879262 49.80110472734774 0.029347400950412883
9.953784190482188e-22 0.0977007568050931 49.74602857866678 0.06786229085496687
9.63534782875001e-22 0.10238001773418906 49.96896024177705 0.03988941580285088
9.684875890319064e-22 0.10659406406688116 49.81431507795433 0.09443506040999439
9.81330878436984e-22 0.10400679526598955 50.04486727080704 -0.05015259161232888
9.569970017778629e-22 0.10633736832918347 49.71799597846378 0.07902818811382128
9.897640495967885e-22 0.10415355360973681 49.96250193183715 0.0444186681175871
9.129341389419657e-22 0.10802016647176492 49.840987625964814 0.016120577057638252
9.653507494169304e-22 0.11241378437804803 49.82111950520703 0.0693821958169849
9.782419874331958e-22 0.10635096960300099 49.86721984411073 -0.025819825580017053
9.972877389552857e-22 0.10753302709990603 49.79084695486909 0.02421680061646403
9.204154316155437e-22 0.10621082062025128 49.963067438445165 -0.008255021656537798
9.541806144727679e-22 0.10271387166054409 49.77888368563817 0.025888119462762038
9.090082219366067e-22 0.10884242294925779 49.90295711319619 0.0015892964919566044
9.892199965040817e-22 0.1010546869707616 50.04962338971629 -0.03448699178270909
9.617286536381343e-22 0.10839670253834642 50.03598428813412 -0.0235111095454259
9.731968314177694e-22 0.10992052036015044 49.76775872905766 0.03974319995468134
9.630454695715727e-22 0.10899631715319079 49.76035509912491 0.08929135727687587
9.628624084832507e-22 0.1075363431717479 49.9563429508248 -0.04623415983448975
9.790106693395203e-22 0.11172746427178788 49.917462944769206 0.0275323548449522
9.087579251236963e-22 0.11112481203492687 49.81802580203103 0.04523302178101152
9.573862722233127e-22 0.10207163110674684 49.79940717461317 0.07747766580448223
9.310305904981008e-22 0.11067897855914313 50.004926961086646 -0.014457659227241404
9.584230230972193e-22 0.10891049457622161 49.73797141330905 0.07699369022621116
9.688073772285013e-22 0.09865581120086654 49.97156487897574 -0.016719818989377355
9.921010131233426e-22 0.10456333121894973 49.74766582513049 0.08606490373829989
9.034569806511356e-22 0.11301854546431354 49.89089974658291 0.023955544816383956
9.738548865631101e-22 0.1045460764476738 50.03155205835207 -0.04568858571082224
9.58506070306169e-22 0.09910624142019112 49.872213258371644 0.012626111442851196
9.885245031759222e-22 0.11043823847416977 49.85479712948866 0.01619504101386826
9.208840807131116e-22 0.10651599621506042 49.83848642017158 0.02315143661143515
9.346433293777911e-22 0.11139937623975853 49.99276818849706 -0.024192043503958427
9.685014895278393e-22 0.1124482558129999 49.89667569435081 0.03754694100900502
9.349711882128314e-22 0.11042830796742507 49.859876714049804 0.07029460796756481
9.49992394800641e-22 0.10145089998137513 49.958860702717914 0.014731879766209932
9.273447662819392e-22 0.1129686369026607 49.92854420513498 0.03569859962557098
9.17739340796936e-22 0.10818994593840589 49.88617669297202 -0.0001885127645449014
9.420853106235883e-22 0.10231133798176306 49.888601294821896 0.041539412420201094
9.391134201165245e-22 0.10271605525613384 49.82886130856981 0.03837788465488834
9.438056561563283e-22 0.10664793406866865 49.75142278787265 0.06060111241589983
9.285223335085866e-22 0.1128809334985371 49.83941553561416 0.011569829804303211
9.232675000840843e-22 0.10697835916810247 49.826104641429765 0.05271066576018835
9.807701376081759e-22 0.09757842942701922 49.95501037057762 0.005823192963857027
9.421416051845395e-22 0.10906259540555473 49.947830104187005 0.037550337490979135
9.20830228077696e-22 0.11514297212636533 49.875516801009695 0.02374303567094982
9.662915263522163e-22 0.102141266173056 49.921666379534706 0.04947061173116962
9.824406789721772e-22 0.10266880369928123 49.73979508002188 0.06988762615787514
9.602372825109717e-22 0.10940617347883251 49.994612869634906 -0.02988995233693692
9.310610231925263e-22 0.1107570914721272 49.906707600134574 0.048164673348956466
9.89780693886419e-22 0.10231055199876947 50.02324158151802 -0.00873967993836211
9.65578522645749e-22 0.10562449579832171 49.88196332902456 -0.02362121223250524
9.938994049206533e-22 0.10150719217286945 49.86202603593884 0.07027009846132093
9.479062421145152e-22 0.11122840315602911 49.91661580835887 0.043711103735289525
9.297996198720977e-22 0.11417620933726039 49.84459417463478 0.028129166696617025
9.466595717019452e-22 0.10288349712991643 49.90040632796535 -0.009299606664426419
9.280203779409836e-22 0.10963502868385296 49.83500598540828 0.01300075426939129
9.96766282121377e-22 0.10644377104959847 49.82866350023585 0.010372410957083522
9.339843416816062e-22 0.11354991445303111 49.890380481967235 0.037204882388977456
9.680610566208518e-22 0.09911679356464718 49.8950546238915 0.005170633253570811
9.441668673084422e-22 0.10723630059565263 49.99508897568575 -0.0069072912945817855
9.848266640231815e-22 0.10302354647861277 49.78273641379049 0.07855823987651367
9.866882414166946e-22 0.1031224240432426 49.80361054588974 0.012281175544831102
9.439664030424879e-22 0.10441029750919724 49.84135381570958 0.057382765283250814
9.729499908808145e-22 0.11078026634645495 49.82847852507903 0.039138770765958064
9.596407795956084e-22 0.11150565758644941 49.94319484754846 0.0038844260405144215
9.285225126081158e-22 0.11002931295387143 49.86391367023793 0.051548481274225066
9.650183245737617e-22 0.10997053247915074 49.79705110370151 0.04193636324403238
9.61131512422067e-22 0.10364935758920643 49.95675567494307 0.026224333440630687
9.358009237416919e-22 0.10653011248686695 49.93957357438918 0.021126939885056872
9.864915869115299e-22 0.09903410919376697 49.86860555028137 -0.00011748462683591754
9.490843512161733e-22 0.10709852604027671 49.77835063750094 0.05692310727228267
9.584070361872668e-22 0.10592710136424774 49.86296935395662 -0.008282407005729686
9.54357045731254e-22 0.10996141991140324 49.84453067002321 0.007559336611848266
9.940491699415852e-22 0.10073489544111708 49.99447828484715 -0.022819247013359467
9.838930909746284e-22 0.1061402758725822 49.884396043950396 -0.01371211775306902
9.603979382779093e-22 0.10579993331176742 49.82360619410488 0.009097615732929665
9.905600607146306e-22 0.10717613360062206 49.92102905149587 0.03087956742183562
9.691166601143196e-22 0.10254224999907412 49.98182009636407 0.0019430797037567338
9.638803303998866e-22 0.10310063401324995 49.95069736142364 0.02364101284201703
9.718018548859015e-22 0.10431911512166243 49.99243454224433 -0.0030505598180579074
9.423615994135552e-22 0.11202476221780064 49.854759041521795 0.025561768449285704
9.526869488775217e-22 0.10490318855754881 49.88419329288703 -0.007062533680171512
9.716287054299097e-22 0.1066525733442157 49.95454044627961 -0.02504010556788505
9.745782665044677e-22 0.10634310237809948 49.785426290667694 0.06462500983029851
9.98201735336838e-22 0.10705760449122584 49.88907022797493 0.014041664488612327
9.51711813507925e-22 0.10371979670515526 49.89908357001985 -0.003732347814571657
9.488942949282591e-22 0.11054552000562609 49.94070814564251 -0.00146646947845408
9.773129214462505e-22 0.1072888531843762 49.82106535450741 0.06183007559270526
9.90010927909487e-22 0.10770260702922933 49.90770786411273 0.022686348548209168
9.873328971623895e-22 0.10225647487877056 49.85104522568001 1.4493752078514888e-05
9.7538814719275e-22 0.10636788986893961 49.95293343621506 -0.02193332054727648
9.697455096406863e-22 0.10696563034907991 49.79582783095641 0.062242691850761256
9.613910885806837e-22 0.108323796652365 49.82802982632123 0.05828536003175411
9.737677796166776e-22 0.10776106945598202 49.861296510242155 0.005727439150452707
9.494750094960577e-22 0.11034459496003658 49.86860698107082 0.012681478525314205
9.408700572063946e-22 0.10617702083604623 49.918764762583244 0.011979461175219086
9.526238041272408e-22 0.10535656617888248 49.930964214815695 -0.011008146301308308
9.92509025165557e-22 0.10687294086438562 49.87386571818976 0.02429520245678196
9.683359867069095e-22 0.10183749935623902 49.93790238637396 0.003098098946586303
9.980514248052787e-22 0.10484175702895597 49.83814673167705 0.024109105770805606
9.643139032258087e-22 0.10800686146238903 49.94811140489824 0.003276297550343088
9.93317194403996e-22 0.10562483891423699 49.912744042753786 0.0038217451999429386
9.459450477754158e-22 0.10793075609631982 49.85240842767072 0.03068201490649991
9.872154603639516e-22 0.10220473409073284 49.91844981470402 0.028795497026244066
9.658183331921042e-22 0.1026516440728132 49.87685308360057 0.014383487639670234
9.559960763881942e-22 0.10729337574329333 49.8484358940109 0.020768760586251434
9.72234975125837e-22 0.10299702668215327 49.91927130654822 0.02530106969237944
9.901794855648811e-22 0.10242467135842619 49.85094764902072 0.013753395122631185
9.62574474405789e-22 0.10655390980014057 49.85159263248607 0.04423781695117457
9.641818382111375e-22 0.10751898994500295 49.84553948539075 0.03366202947382546
9.871486190055995e-22 0.10165809705177094 49.87725974749564 0.009565319381055204
9.918140775343239e-22 0.1022084477044298 49.84370558589809 0.026667847029198777
9.864057968459904e-22 0.10351841629286088 49.930577491526265 0.00020476999357743608
9.725910584372374e-22 0.10638075812107291 49.86371876529969 0.03825401721244037
9.5781271627689e-22 0.10720587163770592 49.89998450871329 0.01559744414594122
