chirp_mass mass_ratio initial_eccentricity
18.604819794781157 0.5540067360925076 0.1816703695614088
18.64151614691038 0.5546688278721291 0.18516177913850126
18.5225566154059 0.5596155712556536 0.1969661242867311
18.54175500700091 0.5562901105062086 0.19622049738921074
18.600063304855926 0.5477298989677072 0.19950225969322552
18.60561629755214 0.5571165744665322 0.19672777736557964
18.59058406597062 0.5486204378655622 0.19230888763534268
18.603740698039033 0.55758175712964 0.19440546662922273
18.591965166102472 0.5545836049666664 0.18331416888407887
18.566818743059077 0.5583252187848955 0.19417724841571787
18.571224249742578 0.5536886987624013 0.187997526794786
18.608843497950197 0.556816996513575 0.19294470970422836
18.601105333594212 0.550402352253696 0.18373905155186923
18.587643662020525 0.5497954657258497 0.18925502746488015
18.606761171440265 0.5521175365911302 0.18108052311688366
18.57577919784493 0.5491383907226145 0.19911315741042468
18.54675519324932 0.5588869926624036 0.1975282424908966
18.63382908044052 0.5546389117860797 0.1812460591690019
18.54482944396756 0.5533278852461747 0.19579658086564955
18.583349792705462 0.5554473185053692 0.18580087161046183
18.587399351073827 0.5538553425302147 0.1843987886759074
18.54206274265244 0.5542031724101267 0.19803360484381696
18.588008820317153 0.5552295245847554 0.18490548445449065
18.5536299392077 0.5583337451095314 0.19592681739827406
18.600609239618063 0.5478676762650811 0.19446484437103245
18.60548992725412 0.5565065497555081 0.185411234509447
18.59535677590687 0.5531817806840993 0.1837756735164878
18.59103645313076 0.5556068875182948 0.18493636256562637
18.557986283193614 0.5503407432269486 0.1996520670012741
18.58618990946895 0.5486132235022608 0.19855597301791558
18.52924343825302 0.5575406877106046 0.19955193910735117
18.609842438478584 0.5558037526022808 0.18499114921397894
18.579269064798552 0.5588587197151842 0.19966569430161463
18.609973052555148 0.5559797561350814 0.18565625338348252
18.622246739629894 0.5515091818192868 0.17816257103244798
18.512862323593275 0.5598192581226012 0.19952613961032442
18.547935440514685 0.5588302123747186 0.19784696953227418
18.63424710910913 0.553758510705866 0.19296420260033983
18.6114356841923 0.556465618780384 0.190480158327928
18.5703523041601 0.558642552278407 0.1932608027904141
18.631708875411505 0.5548310830267156 0.18933369860130625
18.591543346181034 0.5485530572733166 0.1944406469502188
18.56388652873805 0.554562135160248 0.19006810151381728
18.625924087630377 0.553734192800712 0.17953891123453655
18.597935520021423 0.5563801605555299 0.1857735336863948
18.619105543942908 0.5535578111277755 0.180067904369019
18.607280509001146 0.5564174871365912 0.195170936208136
18.58985821906188 0.5538976263876538 0.18432372037313102
18.602829165121083 0.5481062598178955 0.19084882443586765
18.623704303842533 0.5545460430468933 0.18162788744305128
18.58107593481925 0.5587172423481082 0.1967309612321374
18.57677671210978 0.5534190806907714 0.18748212689428598
18.627144572961953 0.5552690806146886 0.18855460065587626
18.62837892117451 0.5532250085936566 0.19707973987795155
18.6257584007233 0.5546256121072073 0.19337775582294658
18.608490818669686 0.5564027907406691 0.19358559173184034
18.5420591198663 0.5537287724329111 0.19994911543157545
18.56156277301156 0.5580557209369968 0.19550240926080617
18.616888177994483 0.5548568308427868 0.1830221706452914
18.62042106833498 0.5546601379104732 0.19573391638349333
18.57575349121056 0.5582303866524975 0.19236801433725145
18.567828022436792 0.5511669294381558 0.1930449331217601
18.585858854999767 0.5562133045104048 0.18720475753974566
18.631322629647673 0.5548253559276807 0.184839061206628
18.62412943330034 0.5538891246812971 0.18069251849902074
18.622409724532602 0.5545611264586613 0.1823479284927989
18.58467015418555 0.5492051402804857 0.19537505840759303
18.565898834382217 0.5500868214170929 0.19850299569112334
18.548683980150685 0.5536570634347877 0.1952052475760851
18.619396484628183 0.5548052438868835 0.19515763563771454
18.627879536979627 0.5532738671639077 0.19637284301386854
18.611141657529927 0.5560894949347701 0.18844125674293696
18.614432056544036 0.555939211976927 0.19130668692131145
18.578912788838593 0.5502358074653187 0.19319696053010396
18.573076247070357 0.5500205746355173 0.1971682518721754
18.603204144022747 0.5482311250246227 0.19206168284267328
18.606670489464708 0.5569221318021654 0.19159987255241384
18.620527072961615 0.5554592613671847 0.18747953905924047
18.628353073429224 0.5531949891560132 0.19603325652239748
18.57203829008257 0.5587316705727317 0.195523149113205
18.607543615030238 0.555146909211729 0.19938105134221357
18.51864178044402 0.5596320591804301 0.19930177928865467
18.57864613406023 0.5584303338050899 0.19481424097609354
18.627355728430732 0.5528887533602149 0.17926660189020469
18.58274151299779 0.5556418279109437 0.18744150921115585
18.601602836237017 0.5483460776699934 0.19278093382494824
18.608610464167512 0.5559727729637789 0.18776953312973224
18.555556576480537 0.5577072499372001 0.19629427410798175
18.61283429811515 0.5526114099578299 0.1813635201900981
18.604446887643757 0.552350765991583 0.18306270808634614
18.594433911237342 0.557594479631402 0.19323533955101466
18.577133969510676 0.5577572142613084 0.19177251581993165
18.614884912319642 0.555805449511476 0.18962083759071877
18.583420499744864 0.5580809015948803 0.19952655125197402
18.59635626563157 0.5570083704409868 0.18920650411600487
18.589398938315732 0.5571050090613658 0.18946468273865213
18.584357479319916 0.5536736161892696 0.18643326549147735
18.539264272710305 0.5569679016582025 0.19871227597384067
18.577826317597868 0.5506838757822569 0.19275374249312094
18.59970920214014 0.5554424775057015 0.1864351496515585
18.572339578879397 0.5554645978160471 0.189319807364201
18.609965970123266 0.5547866703280097 0.19915970685686105
18.601056312495853 0.5485116078222901 0.19213362531657438
18.608298788847456 0.549847436289747 0.18433637638635156
18.536001295566496 0.5566579218380326 0.19952503397168944
18.56092872851015 0.5516627698732759 0.19525866120198573
18.596897945651758 0.5533049184046537 0.18485010033640412
18.623605291606783 0.5521337727592647 0.19961569777546456
18.542530875023363 0.5568186882425309 0.1980826933853739
18.559848096349505 0.5513548197623731 0.19672795681581426
18.611819683658148 0.5495728868165356 0.1838270989400112
18.579053039661193 0.5495876566452997 0.1992390126530054
18.627142289289363 0.5537783842558804 0.1939490156724325
18.601472417493284 0.5553934293532333 0.186404736056249
18.588007179088095 0.549195549884049 0.1962270021273303
18.606577661760447 0.5567255044068579 0.1917632576914427
18.58959432390842 0.5552529007802898 0.18636680733111421
18.6188152933142 0.5541139599230273 0.19672298691432807
18.549609200730078 0.5520972089324498 0.19893542166376876
18.624222086993758 0.553291522124378 0.1807138100955457
18.588143729495133 0.556911168217708 0.18938813188772027
18.595551340901704 0.557373881386471 0.195196529001922
18.537315986337216 0.556829291809145 0.199523790155744
18.58672616724967 0.5561979836472439 0.18808801828778293
18.610619580415896 0.550607473365884 0.18298734305058403
18.575856610085903 0.5499567704651015 0.1981496102512011
18.578561783092205 0.5583818884824658 0.1979373992213281
18.568802598283174 0.5502813658754409 0.19758674056985936
18.611876319877474 0.5540819333833408 0.1998044639651061
18.600727116020018 0.548876324830095 0.1907781953901597
18.543425633912545 0.5529375618672452 0.19922998874210826
18.553457984741886 0.5557932270456755 0.19599524758336181
18.596248799007803 0.5522598769591659 0.18550158290197616
18.573041517911047 0.5572359099881974 0.19158129822846565
18.572489502827143 0.5580877421766981 0.19382468328692834
18.582559368145116 0.5500427305490801 0.19397377798638624
18.582559368145116 0.5500427305490801 0.19397377798638624
18.610909377309167 0.5497274043994651 0.18429633113756752
18.550251297491542 0.5582687786179183 0.19923962645557466
18.59948304935418 0.5517399019679017 0.18509224128719232
18.60052776071299 0.5567876772874242 0.18985473454519392
18.587922385704243 0.5562642321020506 0.18833321550522406
18.56215268483299 0.5507317359990545 0.19928783555634474
18.600730392203946 0.5486672212409608 0.19395516875846788
18.627279436623958 0.5545892291746615 0.18578934062618158
18.602531248842453 0.5564092267729944 0.1969269025269184
18.63335089855248 0.553698824793564 0.18989268503848464
18.59742579921197 0.5570692952185042 0.19537724580614932
18.56029188860139 0.5515779897802667 0.19670708146399496
18.541663091233666 0.5566676483040733 0.1990094599435551
18.581250369043612 0.5565333301476632 0.18968184020300222
18.595533144176944 0.5569421822893201 0.1977462807688584
18.54539240722596 0.5564547884266031 0.19817421219846199
18.52445910460598 0.5595834654082454 0.19908506373078352
18.594909729761035 0.5566068582140093 0.19999103242995575
18.6022387849938 0.5554662289370935 0.19876469156223567
18.605759532630714 0.5552330279914476 0.19786468771205926
18.555093089229057 0.5554552599335951 0.19360634098407947
18.63155367004524 0.5540016125742897 0.18898874371781754
18.60870828183716 0.5547695481271712 0.18546826471306527
18.632446569863752 0.5536432214776807 0.1820803749339794
18.555327707103856 0.5576171614942707 0.1978568700645794
18.62234058541923 0.5524701684660074 0.18081573460352174
18.59571302413432 0.5498820394208648 0.18964524710976785
18.585478080667876 0.5568757479889582 0.19029995926704615
18.616907299066717 0.5525658857405019 0.18178560702844934
18.603329948070133 0.5560304795738126 0.19054065362513167
18.577978038711375 0.5530439558789673 0.18902564248025505
18.582841831493656 0.5547079475798207 0.18783424420358788
18.55139793470934 0.5568090183958582 0.19746150077831984
18.570478599264604 0.550857671219899 0.19529053117616568
18.545028381678474 0.5530460584128332 0.19909112705862111
18.57226441614601 0.5559077401643729 0.19052527318882503
18.59387367713862 0.5532677197955871 0.18638660855301425
18.572197875183807 0.5576054585960993 0.19312334242743803
18.569799385382623 0.5579977635532828 0.19444807728810587
18.60028569342332 0.5560621421193089 0.19916578556642792
18.616356122611474 0.5551986272925671 0.18896719323940667
18.596204511539874 0.5550243924855232 0.18600054072453925
18.603544556687414 0.5565043351788179 0.19050379686086819
18.588147277717532 0.5552398703228659 0.18744350070508076
18.626660614260757 0.5543300745295971 0.1852921406092234
18.545045580853376 0.5552222936114036 0.19932026026921765
18.55000002511156 0.5531129341894813 0.19728786170220858
18.60414814769183 0.5507020072291432 0.18554860808677162
18.548370716846087 0.5560152134723665 0.19809420989856683
18.572275298297836 0.5551739268444192 0.1902738746395232
18.618809088597573 0.5545786127374073 0.18555761645140165
18.617452601638917 0.5541456641382985 0.19531127168243448
18.549923472530146 0.5525022222363589 0.19898734301982435
18.594435364535478 0.5570824029611262 0.1942238063629023
18.607887546981484 0.5538941499568767 0.18468470553958719
18.58649263463977 0.5530016799102938 0.18831580808397644
18.58377148506626 0.5512391134394613 0.1909933969513352
18.594279205839687 0.5493063168803896 0.19890144129882104
18.561045386591427 0.5575274813822627 0.19836533514622004
18.544267536633267 0.5533639118072653 0.19909383029501093
18.54493320425126 0.5551372957563558 0.19981290760321943
18.568619122091285 0.557108283666054 0.19286355285359172
18.624092979489312 0.5545134149460657 0.18785692660977749
18.606275719212668 0.5493009682525782 0.18829515736569288
18.606771043720133 0.5556937030549278 0.1916823646853861
18.59850511348855 0.5564704924587058 0.1970419729087052
18.598980774075176 0.5562342906366881 0.19812030511931103
18.57487797402797 0.5508680883701295 0.19600869732747472
18.62466165526321 0.554169084983696 0.18488063411285616
18.63481757765999 0.5536768552375324 0.18501171605486902
18.595049830836913 0.5562258862668353 0.18889624718676706
18.585234903524942 0.5575002757704158 0.19498245911596854
18.564568429191315 0.5565085796755195 0.19280111163308025
18.566778385976775 0.5546767671384405 0.19159960734685996
18.6290284247534 0.5537304095943923 0.19020549132803716
18.575436116069376 0.5557114438008305 0.19031471940602607
18.566531017246145 0.5549048757067925 0.19170340462990587
18.601834263473968 0.5561176820957676 0.1968977769662239
18.555572410716334 0.5575154906390913 0.19916762616409428
18.578237077426575 0.553368339959872 0.18932548051926001
18.559625537262104 0.5564298666119774 0.1936797765883295
18.55940958690087 0.5515798836629774 0.19860568180821336
18.593608885599856 0.5541940980803873 0.18740523669022416
18.606307012905187 0.5488821326328941 0.19583585356960587
18.60561443140884 0.5544997557092561 0.1990849100952894
18.57728243610199 0.5530609092878417 0.18976698754771257
18.594721841035835 0.5566727752414483 0.19105714575881472
18.62799790917252 0.5531200101934785 0.19278637896493173
18.614565882254368 0.5531993528500024 0.18346628277629143
18.613070127903985 0.5516549225750527 0.18318401840802856
18.621621177217424 0.551163793610983 0.18151135229644008
18.58466501485283 0.5499658221108906 0.19713787536866145
18.547529755177315 0.5533626905463767 0.19832169944320716
18.57000984655852 0.5580672440078345 0.19631958373460673
18.603845477266542 0.5492804077820528 0.1991982101546712
18.60276162284046 0.5490728519374709 0.19580557113650218
18.550943808749683 0.5554022708173165 0.19843818365709037
18.557473062269768 0.5552323995202061 0.19388741422359576
18.621008938427863 0.5545536945585012 0.18842072702227394
18.59512920786367 0.5494524667262295 0.19490972832616305
18.615941271326463 0.5503040293114685 0.18354184348580974
18.577114290920882 0.5556908000058712 0.19024592362947398
18.590837885276144 0.5560225304171558 0.18900719889605738
18.578575531682308 0.5577915736404115 0.19691704782656472
18.6032863421905 0.5524810225965517 0.18523806034875295
18.60773092626771 0.5553815766682547 0.18994651240782243
18.57149114355953 0.5574204505663396 0.1937585079924609
18.619221420839317 0.5534670055108141 0.19558938882859064
18.61767282708902 0.5522049799564556 0.19898919845727783
18.62581426069657 0.5525487330850117 0.19498547220860626
18.58832692001936 0.5571639095212195 0.19427892119927276
18.581992044404004 0.551755446059031 0.19130611484242138
18.571920424863958 0.5568982445344209 0.1926626829957158
18.563028047508382 0.5538075472364539 0.19319707699470864
18.590202206394306 0.550788343708303 0.19064558131839268
18.61421312637994 0.5527489121837481 0.19929570065828092
18.606343276282395 0.5498017712366197 0.18757013819859628
18.586501720738763 0.5525109336629657 0.1892321461161453
18.629344846701745 0.5532435439486652 0.1910099521754395
18.615180987555412 0.5537005525581749 0.18448990443567984
18.56924583248572 0.558232277436359 0.19903174661005568
18.58723122040411 0.5572318948829464 0.19587649939476331
18.560582465618076 0.5547105348494913 0.19343966770028764
18.605741736582633 0.5551897828916341 0.19527637633995146
18.628691262558576 0.5529431203454815 0.18216695210440328
18.62292135657092 0.55127520555914 0.18159672577760266
18.623192418098697 0.5541071535070343 0.19044095169231687
18.5854374842159 0.5566538419535927 0.19126893119001354
18.600637667976113 0.5542635291417545 0.18690618635510947
18.57713766235484 0.5505582639751806 0.19868653843114437
18.629610338042305 0.5531079926910807 0.18258198122072297
18.591351195705045 0.5568654363946681 0.19316316842635636
18.56974295116123 0.5515342481349295 0.19494188635985782
18.61529313884231 0.5539164633286517 0.19547978644292824
18.55457798034126 0.5566171098741198 0.19848846965877162
18.618520349019104 0.551017104080407 0.1991499213664909
18.63332229788113 0.5530810504272226 0.18268240429620952
18.61753694677354 0.5535731219916478 0.18423044428132054
18.631509170196782 0.5532540783494873 0.18319584729293645
18.603587294607642 0.5506180637891582 0.18694557133095024
18.58105696910474 0.551081783186712 0.1936687685509464
18.60554481383222 0.5518741421910273 0.18522500385676335
18.561231137068532 0.5524913744915992 0.19579201879654298
18.608609516041426 0.5547669189609074 0.18759958657196393
18.607059711826953 0.5545196002297706 0.18691450505669363
18.61812753831799 0.5514905282370358 0.18268088640970806
18.549593288250588 0.5565402927387885 0.19952520878993066
18.62232641973312 0.552867529036037 0.1951666384445462
18.612897727056335 0.5547229718997686 0.1930562020720394
18.63350562491999 0.5530823475885724 0.1888129640752013
18.626000972395587 0.5534229876711978 0.19158185288803067
18.561938251453313 0.553288118468597 0.19428184843628785
18.616982744177978 0.550405907889451 0.18368381661433386
18.582701755108157 0.550586296464151 0.19520118272688655
18.603963807636937 0.5535765119865466 0.18597404780467863
18.577492743319016 0.5531011644787267 0.19022875472466802
18.618595615066084 0.5511785534368187 0.1828059484050336
18.580016147095208 0.5505778933941817 0.19705949646249768
18.621729608415805 0.5522929327741716 0.1824539251765713
18.577828531792655 0.5510079548543702 0.19581931855574097
18.581969723663622 0.553099912167519 0.18918574291972165
18.60194502970273 0.5517000017368465 0.18640689704787278
18.595475739010038 0.5507047912577745 0.18970305114983993
18.606515679358413 0.5543645611808222 0.1975956981724511
18.567323100187835 0.5565312754105257 0.19324639516277922
18.612855804647214 0.5530588622817239 0.1844323015962829
18.614852444446036 0.5534443871905913 0.19653279481404773
18.61006147529246 0.5543078066364047 0.19601075124017617
18.60942004976458 0.5530501818603788 0.18495263245493246
18.55870739014724 0.5544738869982329 0.19435072567900946
18.609712396886646 0.5503818526547665 0.18594393992052305
18.622410031893914 0.552192064052766 0.196094203432121
18.62008137817398 0.5518655078424617 0.19746250213445557
18.590044145138478 0.5500080555042827 0.1974261300974693
18.58374755984016 0.5570684518118608 0.19938591407667097
18.589549660580705 0.5536325442945457 0.18879387661887542
18.591201916243758 0.5499754858640442 0.1984842159006816
18.588174266914823 0.5551142095721615 0.18866044665415654
18.617934997704385 0.5511459996166584 0.18323857315789915
18.61481104012705 0.5541921838308971 0.18661534433021779
18.57745390287934 0.5522673956148897 0.1913034923259701
18.583965537321994 0.5547971423517005 0.18907943291447882
18.604502310548742 0.5544925310221329 0.18761491948869996
18.62682898323207 0.552196123283214 0.19398428962831596
18.550026569503487 0.5537248726540027 0.19778409395828395
18.590530249672916 0.5500419181133798 0.1961056212555583
18.57356689703337 0.5537300210105682 0.19114163222880087
18.56851773558912 0.5573161211869919 0.19483204048016156
18.61602958970082 0.5509818325453076 0.18381361518482503
18.60532019270562 0.5504801720694974 0.1872825658294011
18.576852100910383 0.555225979387447 0.19065539063289685
18.598066509313647 0.5496785928343766 0.19640607595944296
18.611518722793893 0.5536181004590284 0.19712750588046007
18.57763287593164 0.5521282565685091 0.1915173479536102
18.552927068428097 0.5540508505209444 0.19645829597556094
18.57420140734119 0.5577297375470257 0.19844892622298183
18.617333055105732 0.5522807621384989 0.197611273290567
18.580410401203537 0.5511875896660504 0.1945437396669577
18.58261846005034 0.5531104259295176 0.18928560637458236
18.57317225059658 0.5515858239932414 0.19425773437472277
18.563814355873717 0.5514358348592164 0.19904916954109528
18.58719110429159 0.5554698068847277 0.18938643330650912
18.595734076660772 0.5560289687286705 0.19017499816143993
18.582791988638423 0.5504501606862837 0.19938121066979603
18.54827521984132 0.5531352999837318 0.19992465316906596
18.56127564975398 0.5536780447756269 0.1944791594786887
18.589709686967524 0.556664227644078 0.1930889873600634
18.60697364433798 0.5539390721593469 0.19815577864927186
18.592333523286875 0.5534356696236805 0.18840764268466545
18.56558281275662 0.5577433328124517 0.19663654517742912
18.550309605165495 0.5536470016420094 0.19801229990966027
18.616486841306465 0.5506976236488066 0.18408279653089107
18.595930132709938 0.5531046110252353 0.18766990434588188
18.572521133288248 0.5577782700846963 0.1991017246558736
18.58913435767037 0.5510176754811443 0.1916863422968383
18.624087266104304 0.5521581569732965 0.18252040656300275
18.609330798128713 0.5520039721418158 0.18502563163350733
18.61183336648586 0.5529442496797605 0.19843553025273497
18.605517182055788 0.5507672296581261 0.18693191484647212
18.595666714854797 0.5505683379695598 0.19061550648776535
18.605697770424086 0.551464808678931 0.18610738629052023
18.596973292661964 0.5563171663443705 0.19504379614402298
18.6175881526818 0.5521850427508014 0.19744044252433177
18.62799134116391 0.552759215236643 0.19163265947370292
18.609314799351907 0.5545836371488296 0.18825785612792423
18.62652725199027 0.5528229899673378 0.1921277786891713
18.62335298877877 0.5532861777885923 0.19220789373856167
18.57983489495306 0.557317172771122 0.19653441419957088
18.63133272731048 0.5528205748396434 0.18317976528413216
18.569550854969098 0.5576258411953411 0.1965031447122452
18.596731209348942 0.5559307251790295 0.19006841776337016
