mass_ratio chirp_mass a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl luminosity_distance dec ra theta_jn psi phase geocent_time
0.9504741163357466 33.09387882497564 0.5999151835612653 0.24095551777523977 1.3513849591714344 1.523150510594723 0.07807497376093464 4.112173676309526 640.1727799130267 0.7630443631983104 0.5747029179010351 0.4674436489859304 0.24834957657307083 0.6438654389103466 1126259462.452118
0.7355424424946935 29.369484167543295 0.08462041461097777 0.5057002618089533 1.0747503911208176 2.1138750007175426 3.9736528348922024 0.9807318795694413 709.7337083424403 0.44832707139015987 0.24640396002073905 2.856917237685462 1.277159092789985 3.2657927011046097 1126259462.4503431
0.6658221292084586 32.048171285505184 0.04683704434965197 0.37656389555228925 0.2639604710853536 2.3370164573517003 2.614002842380761 3.3152287888146503 482.0372352169738 0.3798617032310171 1.0652484024564473 2.514338136427491 1.651219498462305 2.4655617253938025 1126259462.4449253
0.8469910820383526 31.28467773254312 0.7379135614414414 0.6438281450657876 1.0887629156606502 2.6318127566878475 5.96594484425049 4.645635890479149 492.02836521228693 -0.9500842736694464 1.610691849733617 2.7355260500012206 2.550791948771086 5.358793767299364 1126259462.419945
0.7232756338795336 28.0890643318808 0.628279426918866 0.4270768496252477 2.4784242043719007 1.8986582376875414 3.3486969212354594 0.36825714976406765 426.9155387657486 0.3008753671323691 0.04831123592901945 0.6688745396115773 2.5098118356016452 0.6478002862627608 1126259462.4464746
0.9306429794892168 32.478344485429616 0.5147423072216416 0.3780102656337454 1.4364566688818898 1.4732647773187002 5.3457165308856265 3.8438511417569496 653.0451424618443 0.6717900984103776 0.8793916507705335 0.5554494389179649 2.7371550583974065 0.11445636436337568 1126259462.450002
0.8080055642968444 30.577203737367988 0.11197623997966502 0.4246649990795304 0.6442183956284434 2.243252429231501 2.0602841746843223 3.4752911712545433 846.6962547610282 0.5963883308480601 0.3224778929063389 2.8503894294013126 1.5122777108689025 4.533783274653533 1126259462.4506693
0.5438676893230641 28.048307448731677 0.3061428231075904 0.12382464377340487 2.307522643970148 1.70596076053445 3.4577961834666167 4.801684178721382 318.0136916842156 -0.45704292357541865 3.06401291751363 0.9074991750752762 0.2684350293023376 2.014971537099208 1126259462.4109938
0.8637468021890518 33.397393416478224 0.5304519483406717 0.45940941159896953 1.2965523693340477 1.6766708988823196 5.015237973725133 5.884442699559 672.4448302488806 0.6140200553247376 0.5759313531283583 0.32105664225051245 2.468311284152233 0.2693057623163937 1126259462.4509654
0.7914843272367025 32.02186259972604 0.06328003226026618 0.37804175913772087 0.9530442736541374 2.181217096254078 1.9444386981639306 0.6026506786580003 737.4674374559803 0.3560304352760398 0.5579276839249511 2.928563922568426 1.739380070490813 3.599502608429841 1126259462.448064
0.8307336179793822 33.43650007525369 0.3728127873088516 0.4592248582004062 1.2683285380197544 1.5999362390850156 1.0981943118232924 4.838865156180447 864.2425174829921 0.8778760526044628 0.6458970503658852 0.26811975517648867 1.682520003615334 0.853117087006565 1126259462.4505844
0.7119806245938181 29.593983900678438 0.23354389315184607 0.5814700463018072 1.0656687420829927 2.1375891716271465 4.91946867571363 5.327406366249773 645.8244438402439 0.7704839627826052 0.8969347156987187 2.5418390626082648 1.273914845427538 0.9983422241436147 1126259462.4499948
0.8996331121535712 32.678115585227715 0.6582599672644244 0.3575476978232182 1.30633899015945 1.7630718910132832 6.227792748521078 5.563218855226975 879.8037053337684 0.8484147952775367 0.668014325353742 0.16663250864381723 2.5767602726537664 0.725475328037086 1126259462.4517736
0.7845772143960468 31.021799478051868 0.054066934180945374 0.6266088544442463 1.4096069010641872 1.432484059479009 6.167722155134497 2.459303336178105 269.505596024115 -0.9371353411642539 5.157843995530498 0.9903898024785516 1.4576501630738246 0.568793907097888 1126259462.4190903
0.5468526276785612 28.44065402693551 0.3481571511239701 0.1401610999074302 2.5605029845045713 2.176113317787619 6.191172962521165 2.8291614619199827 324.72170489473456 0.5115165573205578 2.210469873603451 0.6703898017384595 1.8430506868062015 0.37620275635940564 1126259462.4325454
0.6702473573077113 30.127798152641965 0.1111420994145221 0.387090346578752 1.443931874276156 1.9725855922826974 2.7159633526230205 4.601642430820127 648.7131394467067 0.8969549894514925 1.0788420568396662 2.5810512945233617 1.2957612426311138 4.004917584642028 1126259462.4486225
0.9701375420613985 30.990101152463936 0.2363780032406383 0.6747266971531087 0.6732669154297897 2.211509996714766 4.075217928851952 1.5651971785668648 530.6901215994377 0.2718189684546829 0.8497713861130494 2.617106527387188 1.8388077713870312 1.903716134282374 1126259462.446114
0.6142565651780871 34.02504388959391 0.8897604533235541 0.13415090239716052 1.339938569069244 1.8799470275870032 4.480800991964946 4.864282908210794 662.4544752663707 0.3501882141017613 0.9845048874096585 2.61271670940111 2.522990877338638 2.243813411636719 1126259462.447702
0.8636903506082686 29.551585320424223 0.18431513607339334 0.6338228263470934 1.0245503712341013 2.1031524931288463 3.9459569936831533 1.1070438071063216 578.4895893039525 0.21469071393874553 0.6142127007929327 2.7188165316114796 1.4139114909684565 2.722512973931104 1126259462.4477663
0.8533771538186901 35.11491684532082 0.3427037080488061 0.03526304206697704 0.4587189873513443 1.7522056849693677 2.0655028477703072 4.208387978566197 470.31845294898864 0.16476443565876772 3.14283333306038 2.5925679976943137 1.0144428825697487 3.2836097847532204 1126259462.4192345
0.6093020521578281 33.779867809863646 0.9095724320801415 0.1436948205526673 1.331281481005248 1.7247765435696343 4.289490747918655 5.532535710680506 721.2671525459357 0.4581390681897585 0.6945213837462434 2.565657539514002 2.2835046233442555 3.1907394830426656 1126259462.4507916
0.8331046190827377 33.17880657366177 0.4444488762677125 0.44555385429542915 1.4154467024005886 1.4580893205673144 5.86468765341849 0.5784712529801628 716.45540957137 0.7595246929646371 0.7716338777311096 0.5905907294224164 2.1409620229150845 0.7743919157929037 1126259462.450215
0.7603275698376772 30.904331157941062 0.08485264440783277 0.41064202932551097 0.5111841830698188 2.290920602714861 2.265217284031539 4.54794894921366 692.4832241112858 0.7526155627856234 0.7920855528195869 2.7024592107856096 1.1070219909462669 3.175475629020579 1126259462.4502714
0.7995760993467392 34.89270304336461 0.4304588830740769 0.13224961865607227 0.9035192864063009 0.7188512168942041 1.4003714348714698 3.940037724863967 606.1346496049272 -0.3757335433481114 3.964792380199812 0.5721828485141316 1.5116447648141638 0.6021136544210373 1126259462.4130716
0.6274469430257118 33.98192373707387 0.8776178215053664 0.23180415248105676 1.2827793484276357 1.859026298054985 4.998127184401216 5.244753439295041 683.4065630082885 0.2832807684933876 0.3951773473614101 2.683251367183035 2.3407543164324722 3.757974468887522 1126259462.4498484
0.9865311107952608 34.26083323791835 0.2309728702076836 0.10892989867173565 0.31383539386348464 1.507806280242105 2.7061677127227184 5.621760140577718 391.7962877296399 -0.011020319088296659 3.0701392801737217 2.3571364761253983 2.1755431024553737 1.5758263714977774 1126259462.4166007
0.7378429529188594 30.686835339961615 0.11176790226883551 0.33894328852089894 0.7751120183609033 2.36755495731122 2.057420991001904 4.903210262496269 730.6203006152263 0.788038955005473 0.4030731857453051 2.6530770668279247 1.845252294115295 5.343366519246237 1126259462.4513223
0.981825598390938 32.279364095437394 0.693196557111359 0.36225837060133403 1.3625470019934762 1.596344227283263 4.587481896870035 3.728860529466219 742.5435842083037 0.6347684626031719 0.3710718525390827 0.24298243183689158 0.27092156126107503 0.038270200129913584 1126259462.4515638
0.9350374813384968 34.49670408586106 0.2617740497279472 0.09311772605115673 0.37857223905530973 1.4969360754118506 2.5998613096072516 5.616311974860914 397.84100895522505 0.029747050414510763 3.0572731514018807 2.3918707644025594 1.9046642091784878 2.1368613655019213 1126259462.417256
0.9156205985097992 32.67549183778583 0.6460105197191037 0.38796554431120905 1.2656335065316557 1.808347104003942 4.080776923306829 5.382981284121717 704.5951920940187 0.566436021257361 0.3407732968893474 0.29704655058333096 2.734300363976566 0.32423641277362997 1126259462.4515872
0.7505763921815729 31.191768760343965 0.10351701979635315 0.5910612990865756 0.8339508855343339 1.9538496382764834 4.996796322417421 1.0018978196270927 658.6873536492989 0.3470719148566539 0.41356275851981583 3.03225778940431 1.3249098101956007 4.815911313430317 1126259462.4492383
0.7147096827361489 31.284408791908028 0.14828450300801735 0.42288710908209953 0.8895774988335687 2.737051609319032 2.0227713604159834 4.603715893658211 636.4702546187049 0.5318838804430234 0.6421631280492542 2.561462952618517 2.049005161801657 1.804991137033743 1126259462.4489713
0.9463455121942462 32.97034867391256 0.6838287374911002 0.3637928403569102 1.2408669889297017 1.81866622182946 5.470441701662701 5.466003144211353 807.5730290104094 0.8040837876578101 0.5036413545960031 0.46305797363666396 2.539960469366323 1.0975871194607574 1126259462.451703
0.8933497471418784 33.77088124677372 0.2743713041681935 0.09054369148854904 0.6015553040145868 1.5179610791396256 4.093064928879635 4.7137093711340405 360.38897087152725 0.21207521841827484 3.6815758912203944 2.4648693502747796 1.6888974985021175 2.2400960848097418 1126259462.4196928
0.6877860825964799 30.61362273388607 0.09960205490339005 0.4263589539157412 0.8153005446879266 2.0815035441374037 3.5768620896782553 3.348382332118038 613.1275792489334 0.7499773430269859 0.5052280761663019 2.794579928810299 1.1541816792890738 5.08603556886202 1126259462.45084
0.7216464189564846 30.480872452772456 0.32253971515472485 0.510638142716786 1.2024977606777325 2.4649213841455535 3.5450090369204883 2.9199370604313586 483.04274286451135 0.1629591662334095 0.366621620735185 2.628940683513159 1.9470434363809144 2.9269256657148013 1126259462.4471033
0.685063576731462 32.31483416870353 0.03939166899873359 0.34923198672944 1.7841141359597386 1.3650683971155675 5.873657530749937 3.0284619252970915 370.2674365497862 -0.6058090211541205 4.902860035267173 0.7446564383791081 2.407096655283379 4.08849916406936 1126259462.418662
0.813097410018983 32.47558605096457 0.049335609258073 0.6130497854343359 0.8720913516445383 1.779422806929352 3.163332760029323 1.86615655835396 514.1107709214941 0.32008356183998227 0.992246422575517 2.6488152532404836 1.3550815467449346 5.112732648618299 1126259462.445653
0.794335375408745 32.21608730024113 0.6954498227190609 0.5613808319503475 1.0610872154833526 2.562654797962848 5.520720823923442 4.360745280542214 522.9363343165514 -0.7887247135806186 2.2482567149451276 2.7498320842245927 2.71237552162501 0.04295761993759031 1126259462.4161162
0.7796504708745071 30.68717137926907 0.05847805000712091 0.4490118950405092 0.5439121929753602 2.1116405619523384 2.542191711155687 3.5926353109188764 687.520580909448 0.8120651577098476 0.48552300474993715 2.7543394316202985 1.0152191987841543 3.5309272755968206 1126259462.4514134
0.9546341131575733 32.834599811746095 0.6688071734506743 0.3469987036875663 1.3109856172372165 1.7331160151954605 5.684714375888173 5.663042731102073 864.4956230260358 0.8084627372690404 0.6499946035070843 0.19451777382212015 2.921395412470211 0.4312996851982135 1126259462.4518082
0.5743459022461225 29.924490788954515 0.02227217932479495 0.20995938531852412 1.534962427812753 2.32057651825982 3.2341909840430025 2.321324360124191 631.5376562969877 0.8528477749314289 0.41243900506787173 2.866972491693077 1.8497788732597387 4.309809962379376 1126259462.4503672
0.9462945156261592 33.319995142978804 0.6048405383657409 0.2053803137374291 1.3428861885565044 1.510589893085615 5.524178432228452 4.357001832039219 651.0954381885579 0.7458897137871011 0.554502779711332 0.46345059214673284 0.4002168274929216 0.5374439339735441 1126259462.4519105
