mass_ratio chirp_mass a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl luminosity_distance dec ra theta_jn psi phase geocent_time
0.9780398560932142 36.18940164878181 0.9184784454075356 0.7992251026124835 0.7528220446293907 1.6977475455147246 4.580892733155088 5.635058351518992 888.4662919313631 0.7190576632804918 1.0103402462988913 0.9549415326301949 0.0043170249979969265 0.25086836559808023 1126259462.4452758
0.8623302512359373 35.79239083331986 0.2744086557625971 0.6336702823353842 0.48436577836466155 0.5300229159629447 5.575694324615796 2.5677597845578957 427.8954340248901 0.11530970105105212 1.22599018462731 1.1586226615481803 2.5013250843471377 6.272133781740717 1126259462.443997
0.9561475327654378 36.26078803872336 0.8769007279415783 0.8235847789863804 0.7806695857346777 1.6632188761800062 4.235860557576248 6.19063418708338 796.7882525241803 0.896848556832063 1.0120279122365958 0.9133622377697544 0.04276612442115809 0.16437265359927142 1126259462.444943
0.8677390497357124 35.783639955810294 0.9309962915761766 0.7976949193400157 1.3518968622712753 1.3026921832381704 4.229872427361314 3.057142068934147 820.7802477659785 0.008857488248437503 1.2436913516994654 0.15450648516287022 0.4745630787195809 1.6945088323024098 1126259462.4420693
0.49491259115203456 30.0818778530053 0.28371492157447137 0.9308281234746905 0.7101432385366203 2.318873487571587 0.5443780433649004 4.751834652799807 721.3961181354648 0.1614904487290808 1.573282206560326 2.7777367232890118 1.3996487405931581 5.920922927390723 1126259462.4373987
0.9294633423601535 32.15105746952987 0.13144691649799478 0.10061567531989929 0.13942243654178593 1.977750427111189 0.6214521255114961 5.677368404726289 668.406189870621 0.1332751993607707 3.355160219352377 0.6702008958148928 2.946823022102408 0.8184398455157118 1126259462.4105735
0.6345610816900464 30.756507476510787 0.5027023971598286 0.9799313764132863 0.8252496109883989 2.253112673492731 0.4397495701654517 4.936675550450194 794.0509378448739 0.642786558354493 1.7951251959545966 2.5038886609653197 1.810350142938253 0.05799254858572622 1126259462.4380124
0.8240030437721784 30.124130722222297 0.5225867546404186 0.8405948977607699 1.3637190951104692 2.0535837657140044 3.583852331702737 4.657096250090294 404.9584985265906 0.8790037145052427 2.3736882313331202 2.2471573851093067 2.344444223938498 4.050517141018349 1126259462.4317296
0.8198624187757447 29.602470399223378 0.05092823691073332 0.22442077572779257 1.698095011825942 1.0814602247212466 1.2598924037519332 3.014916801633785 831.7383801015743 -0.8224607580179769 3.774931268218563 2.7686883468878136 0.797320879574923 3.7755486128095197 1126259462.404032
0.6389476066802401 30.412936103386066 0.23514590566849666 0.5196116104855294 1.5498141762212703 1.6363578728595651 4.608848640261821 4.329720868796504 777.7234804528662 0.11264041862855667 1.333924709536317 0.6457512406283519 1.8989234211068637 3.1954076222932097 1126259462.4406106
