A f0
19.674646157397845 100.36519908715067
10.08373466617764 100.20918827112104
12.27922438802827 100.31454982073885
5.675439401751927 99.8412498066242
16.33528435478277 99.6531653359298
15.173352508122155 100.33932329140816
16.479037769392647 99.6850486648798
15.408573225600154 100.30231674456317
18.611615113289222 100.34905318820702
11.52689214833149 100.30391120059863
10.907055056283301 99.7043288705927
5.730222201278924 100.15886547738405
6.487016537524581 100.00841661835771
11.741490942589227 99.75209227309756
15.332472588344725 100.33842189724456
17.865795814802343 100.33648360357849
18.084368176055243 100.34274779823352
11.693368124318235 99.6958192984848
4.589904362140293 99.95804642448145
15.05719340409321 100.33497542787913
17.907390610581782 99.66069601405891
6.445941325641158 99.97979812973503
14.222584868885663 99.71038544043795
11.185656313831743 100.29628430313036
16.823881010470053 100.32544953977798
12.3172428406868 99.69048764540517
15.461562231814074 99.69285097298842
14.26696844316539 99.70888051769003
15.226966297211124 99.6957149958971
14.656209713979106 99.70340320431255
11.2959345746668 99.75719714561485
15.55237262043618 100.30892481375963
15.1192030035514 99.69702202605237
10.119750766449789 100.21785690337184
4.682346255207428 100.05057904185958
15.686868277995 100.31132507442089
10.446661092502392 99.71566441919865
16.220994520695253 99.66156184273184
11.947426098638601 99.74440689406514
4.613155642634347 100.02671252622297
15.213839445633504 100.33245282722523
15.796578660034351 99.66443081353873
6.746818286509659 100.19614083826443
6.349891213037161 99.99543527350701
7.318780363598281 99.87908381397011
15.305564158288442 100.33176346364448
16.19169051695124 99.6641603471997
4.779971096362766 100.06082108021818
7.448835091316641 99.87146575958731
5.3699856838855355 100.12386030098396
16.607553729101866 99.66455884664107
10.823263680338192 99.71194513662867
7.400668860250035 100.12652475874854
10.876901260572499 99.71132920558881
14.910160676253081 99.67151946608504
16.521198895964588 99.66830254303868
4.655537944804713 100.02364265236461
11.817560168438401 99.69955789002216
7.47370924937003 99.86852296274937
16.061680339200223 99.67910301482529
15.59815203787995 99.68615989023183
5.264455354797928 99.88723383844999
